Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 1223	5.e-002	0.54	0.	10891	
Mesh Node 1224	5.e-002	0.53	0.	11058	
Mesh Node 1225	6.e-002	0.58	0.	11043	
Mesh Node 1226	6.e-002	0.59	0.	10927	
Mesh Node 1227	6.e-002	0.6	0.	10964	
Mesh Node 1228	6.e-002	0.61	0.	11022	
Mesh Node 1229	6.e-002	0.62	0.	952	
Mesh Node 1230	6.e-002	0.57	0.	10857	
Mesh Node 1231	6.e-002	0.46	0.	4468	
Mesh Node 1232	6.e-002	0.47	0.	4511	
Mesh Node 1233	6.e-002	0.48	0.	4565	
Mesh Node 1234	6.e-002	0.49	0.	4629	
Mesh Node 1235	6.e-002	0.45	0.	4425	
Mesh Node 1236	6.e-002	0.5	0.	928	
Mesh Node 1237	6.e-002	0.51	0.	11002	
Mesh Node 1238	6.e-002	0.52	0.	10954	
Mesh Node 1239	6.e-002	0.53	0.	10920	
Mesh Node 1240	6.e-002	0.54	0.	10890	
Mesh Node 1241	6.e-002	0.55	0.	10865	
Mesh Node 1242	6.e-002	0.56	0.	10848	
Mesh Node 1243	7.e-002	0.56	0.	11082	
Mesh Node 1244	7.e-002	0.57	0.	10866	
Mesh Node 1245	7.e-002	0.58	0.	11094	
Mesh Node 1246	7.e-002	0.59	0.	11048	
Mesh Node 1247	7.e-002	0.6	0.	11086	
Mesh Node 1248	7.e-002	0.61	0.	11023	
Mesh Node 1249	7.e-002	0.62	0.	953	
Mesh Node 1250	7.e-002	0.45	0.	4750	
Mesh Node 1251	7.e-002	0.46	0.	4819	
Mesh Node 1252	7.e-002	0.47	0.	4512	
Mesh Node 1253	7.e-002	0.48	0.	4566	
Mesh Node 1254	7.e-002	0.49	0.	4630	
Mesh Node 1255	7.e-002	0.5	0.	927	
Mesh Node 1256	7.e-002	0.51	0.	11001	
Mesh Node 1257	7.e-002	0.52	0.	10953	
Mesh Node 1258	7.e-002	0.53	0.	11108	
Mesh Node 1259	7.e-002	0.54	0.	11093	
Mesh Node 1260	7.e-002	0.55	0.	11057	
Mesh Node 1261	8.e-002	0.56	0.	10849	
Mesh Node 1262	8.e-002	0.57	0.	10867	
Mesh Node 1263	8.e-002	0.58	0.	11091	
Mesh Node 1264	8.e-002	0.59	0.	10928	
Mesh Node 1265	8.e-002	0.6	0.	10965	
Mesh Node 1266	8.e-002	0.61	0.	11024	
Mesh Node 1267	8.e-002	0.62	0.	954	
Mesh Node 1268	8.e-002	0.45	0.	4427	
Mesh Node 1269	8.e-002	0.46	0.	4744	
Mesh Node 1270	8.e-002	0.47	0.	4513	
Mesh Node 1271	8.e-002	0.48	0.	4567	
Mesh Node 1272	8.e-002	0.49	0.	4631	
Mesh Node 1273	8.e-002	0.5	0.	926	
Mesh Node 1274	8.e-002	0.51	0.	11000	
Mesh Node 1275	8.e-002	0.52	0.	10952	
Mesh Node 1276	8.e-002	0.53	0.	10919	
Mesh Node 1277	8.e-002	0.54	0.	10889	
Mesh Node 1278	8.e-002	0.55	0.	10864	
Mesh Node 1279	9.e-002	0.56	0.	11103	
Mesh Node 1280	9.e-002	0.57	0.	10868	
Mesh Node 1281	9.e-002	0.58	0.	10895	
Mesh Node 1282	9.e-002	0.59	0.	10929	
Mesh Node 1283	9.e-002	0.6	0.	11076	
Mesh Node 1284	9.e-002	0.61	0.	11025	
