Node ID,x,y,disp_x,disp_y,stress_x,stress_y
24293,-4.85,0.69993,0.0030028,0.00050395,0.0015594,0.74833
24294,-4.85,0.79993,0.0029691,0.00057934,0.0013146,0.76021
24295,-4.85,0.59995,0.0030324,0.0004297,0.0017871,0.73762
24296,-4.75,0.59993,0.0030101,0.00045186,0.0046468,0.77298
24297,-4.8,0.54995,0.0030347,0.00040342,0.0030717,0.75156
24298,-4.6,0.15,0.0030572,0.00011922,0.014967,0.80066
24299,-4.55,0.2,0.0030416,0.00016211,0.018505,0.81776
24300,-4.6,0.24999,0.0030473,0.00019893,0.014452,0.80334
24301,-4.4,0.15,0.0030118,0.00012788,0.03131,0.86316
24302,-4.35,0.2,0.002996,0.00017319,0.035777,0.87825
24303,-4.45,0.2,0.0030188,0.00016788,0.026569,0.84893
24304,-4.1,0.14999,0.0029445,0.00013864,0.064135,0.94475
24305,-4.05,0.19999,0.0029288,0.00018707,0.069669,0.95806
24306,-4.15,0.2,0.0029508,0.00018274,0.05736,0.93256
24307,-3.85,0.19999,0.0028864,0.00019511,0.097324,1.0069
24308,-3.9,0.14999,0.0029019,0.0001448,0.091179,0.99413
24309,-3.95,0.19999,0.0029073,0.00019119,0.082982,0.98278
24310,-3.8,0.14999,0.0028816,0.00014769,0.10629,1.018
24311,-3.75,0.19999,0.0028663,0.00019889,0.11274,1.0307
24312,-3.6,0.14999,0.0028437,0.00015318,0.14001,1.0651
24313,-3.55,0.19997,0.0028289,0.00020615,0.14705,1.078
24314,-3.65,0.19998,0.0028471,0.00020256,0.12929,1.0543
24315,-3.35,0.19996,0.002796,0.00021325,0.18671,1.1264
24316,-3.2499,0.19996,0.0027815,0.00021684,0.20888,1.1516
24317,-3.3,0.14996,0.0027955,0.00016112,0.20089,1.1373
24318,-3.4,0.14998,0.0028102,0.00015848,0.17904,1.1127
24319,-3.45,0.19997,0.0028118,0.0002097,0.16615,1.1019
24320,-3.1499,0.19994,0.0027686,0.00022052,0.23286,1.178
24321,-3.1,0.14994,0.0027707,0.00016659,0.25024,1.1896
24322,-3.0499,0.19994,0.0027574,0.00022434,0.25886,1.2058
24323,-3.2,0.14997,0.0027822,0.00016384,0.22455,1.1629
24324,-2.7499,0.19989,0.0027354,0.00023738,0.35184,1.3034
24325,-2.6498,0.19987,0.0027326,0.00024262,0.38897,1.3431
24326,-2.6999,0.14988,0.0027453,0.00017952,0.37982,1.3185
24327,-2.7999,0.14995,0.0027481,0.00017593,0.3426,1.2817
24328,-2.8499,0.19992,0.0027406,0.00023268,0.31803,1.2679
24329,-2.5999,0.14992,0.0027453,0.00018368,0.4211,1.3598
24330,-2.5498,0.19981,0.0027324,0.00024854,0.42987,1.3882
24331,-2.2494,0.19962,0.0027496,0.00027399,0.579,1.5781
24332,-2.2997,0.14965,0.0027648,0.00020035,0.57703,1.5282
24333,-2.3496,0.19967,0.0027408,0.00026373,0.52463,1.5026
24334,-2.1996,0.14974,0.0027788,0.00020889,0.64261,1.6092
24335,-2.1488,0.1997,0.0027614,0.00028739,0.6377,1.6733
24336,-1.9988,0.14928,0.0028203,0.00023394,0.79961,1.8475
24337,-1.9475,0.19881,0.0027932,0.00032847,0.75475,1.9639
24338,-2.048,0.19937,0.0027764,0.00030461,0.69873,1.7969
24339,-1.7987,0.14792,0.0028757,0.0002861,0.96866,2.3126
24340,-1.7479,0.19591,0.0028203,0.00042023,0.75284,2.5468
24341,-1.8468,0.198,0.0028093,0.00036441,0.78897,2.2029
24342,-1.6136,0.14227,0.0029048,0.00043473,0.9172,3.3916
24343,-1.6572,0.19328,0.0028157,0.00051288,0.58434,2.9433
24344,-1.4365,0.35681,0.0024245,0.001557,0.30611,1.9189
24345,-1.4361,0.27978,0.0025604,0.0014175,0.46472,1.9338
24346,-1.3715,0.4223,0.0023019,0.0018954,0.30959,1.5339
24347,-1.3023,0.48801,0.0021854,0.002217,0.30034,1.2386
24348,-1.306,0.41315,0.0023146,0.0021202,0.40933,1.2053
24349,-1.3732,0.34627,0.0024338,0.0017809,0.44372,1.5261
24350,-1.2348,0.48014,0.0021993,0.0024375,0.36824,0.98205
24351,-1.2305,0.55471,0.002071,0.0025194,0.27607,1.0215
24352,-0.95094,0.75716,0.0017303,0.0034582,0.17856,0.51484
24353,-1.0173,0.76084,0.0017242,0.0032864,0.16019,0.63605
24354,-0.94697,0.83031,0.0016069,0.0035041,0.11705,0.55327
24497,-0.81394,0.82476,0.001616,0.0038277,0.14389,0.34488
24498,-0.88456,0.75428,0.0017385,0.0036288,0.19311,0.40639
24499,-0.88058,0.82743,0.00161,0.0036664,0.1316,0.44482
24500,-0.95528,0.68399,0.0018597,0.0034149,0.24364,0.47591
24501,-1.0262,0.61412,0.0019794,0.0031839,0.29621,0.55741
24502,-1.0216,0.68767,0.0018482,0.0032337,0.22526,0.59712
24503,-1.0971,0.5442,0.0020988,0.0029335,0.35236,0.65561
24504,-1.0926,0.6184,0.0019653,0.0029907,0.27253,0.69629
24505,-1.1679,0.47429,0.0022185,0.0026608,0.41307,0.78014
24506,-1.1636,0.54886,0.0020827,0.0027266,0.3209,0.81958
24507,-1.2385,0.40528,0.0023372,0.0023612,0.47723,0.94869
24508,-1.3077,0.33712,0.0024567,0.0020331,0.54347,1.1975
24509,-1.3728,0.26924,0.0025801,0.0016752,0.60233,1.541
24510,-1.433,0.19864,0.0027215,0.0012797,0.61541,2.3754
24511,-1.4943,0.13399,0.0028692,0.00077791,0.466,3.4303
24512,-1.5694,0.099161,0.0029936,0.00036702,0.85126,3.7442
24513,-1.6584,0.094252,0.0029899,0.00023884,1.3383,3.1585
24514,-1.7528,0.097272,0.002946,0.00019855,1.2212,2.476
24515,-1.7021,0.14526,0.0029001,0.00033632,1.0054,2.7102
24516,-1.8503,0.098808,0.0029017,0.00017578,1.0675,2.144
24517,-1.9497,0.099367,0.0028636,0.00016037,0.93268,1.9179
24518,-1.8985,0.14889,0.0028469,0.00025464,0.88782,2.0343
24519,-2.0498,0.099569,0.0028319,0.00014956,0.81779,1.7629
24520,-2.1499,0.099693,0.0028067,0.00014168,0.72182,1.6482
24521,-2.099,0.14965,0.0027973,0.00021972,0.71691,1.7123
24522,-2.2499,0.099772,0.0027872,0.00013565,0.64064,1.5594
24523,-2.3499,0.099826,0.0027726,0.00013087,0.5712,1.488
24524,-2.4499,0.099868,0.0027626,0.00012695,0.51106,1.4289
24525,-2.3998,0.14985,0.0027546,0.00019389,0.5188,1.4623
24526,-2.55,0.099902,0.0027564,0.00012366,0.45842,1.3787
24527,-2.4998,0.14979,0.0027483,0.00018825,0.46719,1.4071
24528,-2.65,0.099928,0.0027538,0.0001208,0.41195,1.3352
24529,-2.75,0.099944,0.0027543,0.00011828,0.37057,1.2968
24530,-2.95,0.09996,0.0027635,0.00011389,0.30001,1.2309
24531,-2.85,0.099954,0.0027577,0.00011599,0.33348,1.2623
24532,-2.8999,0.14992,0.0027535,0.00017256,0.30891,1.2485
24533,-3.05,0.099966,0.0027716,0.00011192,0.26963,1.2018
24534,-3.0,0.14996,0.0027611,0.00016952,0.27825,1.218
24535,-3.15,0.09997,0.0027818,0.00011005,0.24193,1.1745
24536,-3.25,0.099974,0.0027938,0.00010824,0.21656,1.1485
24537,-3.35,0.099976,0.0028074,0.00010646,0.19322,1.1237
24538,-3.45,0.09998,0.0028226,0.00010471,0.17168,1.0995
24539,-3.55,0.099985,0.0028391,0.00010295,0.15175,1.0758
24540,-3.5,0.14997,0.0028263,0.00015582,0.1588,1.0887
24541,-3.65,0.09999,0.0028568,0.00010117,0.13327,1.0523
24542,-3.75,0.099993,0.0028756,9.935e-05,0.1161,1.0289
24543,-3.7,0.14998,0.0028621,0.00015046,0.12254,1.0416
24544,-3.85,0.099995,0.0028953,9.747e-05,0.10015,1.0052
24545,-3.95,0.099996,0.0029159,9.5515e-05,0.085334,0.98114
24546,-4.05,0.099997,0.0029371,9.3465e-05,0.071605,0.95648
24547,-4.0,0.15,0.0029229,0.0001418,0.077138,0.96979
24548,-4.15,0.099998,0.0029589,9.1299e-05,0.058929,0.93099
24549,-4.25,0.099998,0.0029812,8.8997e-05,0.0473,0.90444
24550,-4.2,0.15,0.0029667,0.00013529,0.052154,0.9188
24551,-4.35,0.099999,0.0030037,8.653e-05,0.036735,0.87659
24552,-4.3,0.15,0.0029892,0.00013172,0.041202,0.89168
24553,-4.45,0.099999,0.0030264,8.3872e-05,0.027277,0.84716
24554,-4.55,0.099998,0.0030491,8.0988e-05,0.018998,0.81583
24555,-4.5,0.15,0.0030346,0.00012373,0.022536,0.83293
24556,-4.65,0.099997,0.0030715,7.7839e-05,0.012001,0.78226
24557,-4.75,0.099994,0.0030936,7.4381e-05,0.0064296,0.74605
24558,-4.85,0.099989,0.0031149,7.056e-05,0.0024689,0.70671
24559,-4.8,0.14999,0.0031013,0.00010883,0.0039701,0.72851
24560,-4.9,0.14998,0.0031223,0.00010281,0.00091093,0.68769
24561,-4.9,0.24997,0.0031128,0.00017168,0.00088431,0.69163
24562,-4.85,0.19998,0.0031077,0.00014131,0.0024121,0.70949
24563,-4.9,0.34997,0.0030985,0.00024104,0.0008381,0.69745
24564,-4.85,0.29997,0.0030957,0.00021242,0.0023084,0.71406
24565,-4.9,0.44996,0.0030797,0.00031108,0.00077846,0.70505
24566,-4.85,0.39996,0.0030791,0.00028409,0.002167,0.72034
24567,-4.9,0.54995,0.0030565,0.00038197,0.0007068,0.7143
24568,-4.85,0.49995,0.003058,0.00035646,0.0019914,0.72824
24569,-4.9,0.64994,0.0030291,0.00045387,0.00062536,0.72506
24570,-4.9,0.74993,0.0029975,0.00052692,0.00053631,0.73715
24571,-4.9,0.84993,0.0029622,0.00060124,0.00044194,0.7504
24706,-2.4497,0.19977,0.0027351,0.0002555,0.47493,1.4405
24725,-2.9499,0.19992,0.002748,0.00022836,0.28715,1.2356
24733,-1.9666,0.8564,0.0020286,0.0015063,-0.081925,1.7132
24742,-2.1319,0.59713,0.0023996,0.00092713,0.16984,1.7256
24743,-2.1845,0.64713,0.0023656,0.00098069,0.14035,1.675
24762,-2.9982,0.64915,0.0025795,0.00075355,0.15152,1.2597
24770,-2.0213,0.59685,0.0023582,0.00099873,0.13298,1.8187
24774,-4.6,0.34998,0.0030325,0.00027899,0.013702,0.80728
24789,-1.967,0.64318,0.0022786,0.0011267,0.069523,1.8389
24821,-1.088,0.69195,0.00184,0.0030514,0.20158,0.736
24823,-2.7973,0.64876,0.0025339,0.00078781,0.1684,1.3334
24867,-4.8,0.44995,0.0030582,0.00032881,0.0033799,0.74354
24876,-4.1999,0.44996,0.0029193,0.00040762,0.044205,0.92789
24877,-4.1999,0.54995,0.0028936,0.00049935,0.040105,0.93265
24889,-2.595,0.64892,0.0024853,0.00083218,0.17754,1.4232
24890,-2.5969,0.54888,0.0025562,0.00069602,0.23547,1.4119
24895,-4.8,0.24997,0.0030916,0.00018168,0.0038361,0.73192
24896,-4.8,0.34996,0.0030772,0.00025495,0.0036373,0.73695
24904,-4.25,0.2,0.0029733,0.00017813,0.046056,0.90604
24905,-4.15,0.39997,0.0029188,0.00036653,0.051349,0.93865
24921,-3.2976,0.84983,0.0025474,0.00094071,0.074965,1.1829
24926,-4.5501,0.69987,0.0029328,0.00057422,0.011995,0.84461
24927,-4.4501,0.69983,0.0029085,0.00059402,0.017198,0.87346
24938,-4.1499,0.59996,0.0028669,0.00055236,0.042149,0.9481
24939,-4.0498,0.59994,0.0028427,0.00056559,0.050934,0.97357
24948,-1.9801,0.45114,0.0025175,0.00076549,0.29943,1.9085
24967,-4.1999,0.64994,0.0028633,0.00059173,0.035458,0.93811
24995,-1.159,0.62306,0.0019557,0.0027967,0.24107,0.86027
25019,-2.9494,0.39961,0.0026882,0.00046078,0.24007,1.2521
25053,-1.9689,0.54951,0.0023939,0.00095389,0.16699,1.8851
26695,-2.3234,-0.89426,0.0021794,-0.0012976,-0.001382,1.5568
26697,-2.2729,-0.84854,0.0022002,-0.0012543,0.014928,1.5882
26698,-2.2125,-0.89037,0.0021292,-0.0013589,-0.027066,1.6086
26699,-2.4325,-0.89467,0.002228,-0.0012426,0.021234,1.5062
26700,-2.5358,-0.90047,0.0022658,-0.0012063,0.035033,1.4592
26701,-2.4864,-0.84915,0.0022901,-0.0011516,0.055994,1.4826
26702,-2.3819,-0.8487,0.0022481,-0.0011971,0.038711,1.5337
26703,-2.6377,-0.90411,0.0023026,-0.0011731,0.045903,1.4152
26704,-2.7398,-0.9043,0.0023399,-0.0011395,0.05495,1.3737
26705,-2.6905,-0.85401,0.0023606,-0.0010863,0.074541,1.3915
26707,-2.5883,-0.85358,0.0023248,-0.0011193,0.066154,1.4355
26708,-2.8415,-0.90393,0.0023755,-0.0011091,0.06111,1.3348
26709,-2.9431,-0.90316,0.0024097,-0.0010813,0.064775,1.2982
26710,-2.8936,-0.85299,0.0024276,-0.0010292,0.082539,1.3124
26711,-2.7921,-0.85362,0.0023949,-0.0010563,0.079892,1.3505
26712,-3.0445,-0.90229,0.0024425,-0.0010557,0.066333,1.2639
26713,-3.1457,-0.90175,0.002474,-0.0010324,0.066041,1.2317
26714,-3.0959,-0.85172,0.0024893,-0.0009821,0.081567,1.2436
26716,-2.995,-0.85194,0.0024593,-0.0010041,0.083077,1.2768
26717,-3.2468,-0.90119,0.0025046,-0.0010105,0.064398,1.2011
26718,-3.3477,-0.90059,0.0025345,-0.00098967,0.061701,1.172
26719,-3.2976,-0.85092,0.0025473,-0.00094175,0.074924,1.1827
26720,-3.1971,-0.85088,0.0025189,-0.00096078,0.078868,1.2122
26721,-3.3983,-0.85022,0.0025757,-0.0009226,0.070375,1.1544
26722,-3.4481,-0.90043,0.0025634,-0.00097017,0.058134,1.1443
26723,-3.749,-0.90025,0.0026477,-0.00091406,0.044552,1.0662
26724,-3.6989,-0.8504,0.0026574,-0.00087036,0.05374,1.0757
26725,-3.6488,-0.90028,0.00262,-0.0009326,0.049397,1.0916
26726,-3.8492,-0.90018,0.0026752,-0.00089531,0.039571,1.0411
26727,-3.8993,-0.85026,0.002711,-0.00083517,0.041946,1.0256
26728,-3.9493,-0.90016,0.0027024,-0.00087629,0.03454,1.0162
26729,-3.7993,-0.85009,0.0026844,-0.00085261,0.047865,1.0504
26730,-4.0996,-0.85017,0.0027639,-0.00079833,0.030481,0.97575
26731,-4.1497,-0.89999,0.0027561,-0.00083637,0.024718,0.96634
26732,-4.0495,-0.90012,0.0027294,-0.00085673,0.029563,0.99138
26752,-2.0663,-0.83078,0.002115,-0.0013691,-0.033587,1.6923
26753,-2.017,-0.87205,0.002042,-0.0014831,-0.074503,1.6905
26754,-2.11,-0.8799,0.002086,-0.0014163,-0.050506,1.655
26755,-2.0517,-0.92039,0.0020098,-0.0015335,-0.088228,1.6589
26942,-2.0189,-0.78488,0.0021406,-0.0013308,-0.021563,1.7329
26943,-2.1228,-0.7899,0.0021887,-0.0012559,0.0091783,1.6804
26944,-2.0731,-0.74033,0.0022185,-0.0012089,0.030651,1.7252
26945,-1.9696,-0.82614,0.0020659,-0.0014494,-0.062479,1.7311
26946,-1.9088,-0.79096,0.0020711,-0.0014513,-0.06172,1.7652
26947,-1.9672,-0.73956,0.0021649,-0.0012989,-0.0071079,1.7824
26948,-2.227,-0.79719,0.0022303,-0.0011993,0.034254,1.6227
26949,-2.3314,-0.80298,0.0022697,-0.0011516,0.055021,1.5651
26950,-2.2822,-0.75289,0.0022978,-0.0010982,0.080067,1.5971
26951,-2.1779,-0.7464,0.0022606,-0.0011466,0.058877,1.6607
26952,-2.1666,-0.83902,0.0021586,-0.0013065,-0.0077406,1.6431
26953,-2.4357,-0.80318,0.0023108,-0.0011045,0.073472,1.5101
26954,-2.5389,-0.80226,0.0023491,-0.0010637,0.087115,1.459
26955,-2.4891,-0.7526,0.0023734,-0.0010097,0.1121,1.4821
26956,-2.386,-0.75524,0.0023352,-0.0010535,0.097659,1.5373
26957,-2.6411,-0.80348,0.0023827,-0.0010319,0.094791,1.4118
26958,-2.6933,-0.75332,0.0024365,-0.00094854,0.12262,1.3853
26959,-2.7428,-0.80333,0.0024153,-0.0010026,0.099482,1.3683
26960,-2.5913,-0.75332,0.0024057,-0.00097729,0.1192,1.4315
26961,-2.9455,-0.80177,0.0024766,-0.00095195,0.10084,1.2909
26962,-2.8958,-0.75205,0.0024942,-0.00089963,0.12105,1.3045
26963,-2.8442,-0.80267,0.0024465,-0.00097609,0.10132,1.3281
26964,-3.0464,-0.80137,0.0025053,-0.00093058,0.098311,1.2565
26965,-3.0973,-0.75129,0.0025479,-0.00086021,0.11164,1.2357
26966,-3.1473,-0.80085,0.0025334,-0.00091059,0.094394,1.2242
26967,-2.9968,-0.75098,0.0025218,-0.00087822,0.11725,1.2687
26968,-3.3483,-0.80055,0.0025876,-0.00087484,0.083598,1.1651
26969,-3.2982,-0.75083,0.0025997,-0.0008262,0.098158,1.1754
26970,-3.2479,-0.80061,0.0025608,-0.00089218,0.089394,1.1939
26971,-3.4486,-0.8004,0.0026143,-0.00085799,0.07733,1.1376
26972,-3.4988,-0.75054,0.0026507,-0.000795,0.082828,1.1207
26973,-3.4984,-0.85061,0.002603,-0.00090535,0.06509,1.1275
26974,-3.5488,-0.80036,0.0026407,-0.00084164,0.070705,1.1111
26975,-3.3988,-0.75022,0.0026255,-0.00080983,0.090699,1.1474
26976,-3.7492,-0.80023,0.0026932,-0.00080921,0.057053,1.0599
26977,-3.6992,-0.75035,0.0027016,-0.00076482,0.067009,1.0694
26978,-3.6491,-0.80026,0.002667,-0.00082539,0.063917,1.0852
26979,-3.8494,-0.80017,0.0027193,-0.0007928,0.050239,1.0349
26980,-3.9495,-0.80015,0.0027453,-0.0007761,0.043544,1.01
26981,-3.8995,-0.75023,0.0027526,-0.00073426,0.051568,1.0195
26982,-3.7995,-0.75009,0.0027272,-0.00074945,0.059214,1.0443
26983,-4.0496,-0.80011,0.0027713,-0.00075887,0.037056,0.98506
26984,-4.0997,-0.75015,0.0028035,-0.00070205,0.03712,0.96951
26985,-4.1498,-0.80002,0.0027971,-0.00074091,0.030841,0.95982
26986,-3.9997,-0.75005,0.0027781,-0.0007183,0.044192,0.99458
26987,-3.9995,-0.85005,0.0027376,-0.00081688,0.036138,1.0007
26999,-1.9363,-0.86992,0.0019963,-0.0015604,-0.097112,1.7103
27000,-1.9651,-0.91292,0.0019659,-0.0016043,-0.10946,1.6823
27035,-1.8754,-0.83473,0.0019994,-0.0015676,-0.096353,1.7444
27036,-1.8261,-0.84636,0.0019549,-0.0016497,-0.11294,1.7338
27037,-1.8574,-0.74525,0.0020956,-0.0014283,-0.049476,1.815
27038,-1.801,-0.78214,0.0020161,-0.0015683,-0.087534,1.7826
27039,-1.8875,-0.90508,0.0019262,-0.0016764,-0.12633,1.6943
27041,-4.3499,-0.89983,0.0028087,-0.00079286,0.015736,0.91518
27042,-4.2499,-0.89981,0.0027826,-0.00081506,0.020086,0.94098
27043,-4.3,-0.84981,0.0028162,-0.00075806,0.01998,0.92468
27121,-1.646,-0.77233,0.0019312,-0.0017939,-0.10088,1.7359
27122,-1.658,-0.69883,0.0020329,-0.0016399,-0.065418,1.8249
27123,-1.5847,-0.72018,0.001961,-0.0018184,-0.065939,1.721
27124,-1.6988,-0.74951,0.0019929,-0.0016624,-0.087038,1.7851
27125,-1.6873,-0.83129,0.0018843,-0.0018265,-0.12519,1.7004
27126,-1.6453,-0.85122,0.0018336,-0.0019313,-0.13378,1.659
27127,-1.6034,-0.80341,0.0018662,-0.0019255,-0.10875,1.6607
27243,-1.6147,-0.88056,0.0017792,-0.0020339,-0.14259,1.6067
27244,-1.5613,-0.89791,0.0017256,-0.0021591,-0.14307,1.5464
27245,-1.5728,-0.83276,0.0018114,-0.0020323,-0.11756,1.6084
27246,-2.0213,-0.69501,0.0022448,-0.0011715,0.045106,1.7747
27247,-2.1282,-0.69682,0.0022917,-0.0010959,0.08035,1.7054
27248,-2.0778,-0.64734,0.0023248,-0.0010456,0.10984,1.7542
27249,-1.9158,-0.69385,0.0021919,-0.001268,0.0051355,1.8323
27250,-1.9711,-0.64694,0.0022774,-0.0011288,0.069479,1.832
27251,-2.2331,-0.70209,0.0023288,-0.001043,0.10469,1.6351
27252,-2.3367,-0.70515,0.0023636,-0.00099843,0.1227,1.5694
27253,-2.2871,-0.6552,0.0023939,-0.00094289,0.15501,1.6015
27254,-2.1833,-0.65097,0.0023622,-0.00098691,0.13754,1.6747
27255,-2.3902,-0.65499,0.002426,-0.00090168,0.16783,1.5355
27256,-2.4393,-0.70466,0.002398,-0.00095749,0.13629,1.5093
27257,-2.6435,-0.70317,0.002459,-0.00089355,0.14703,1.405
27258,-2.5415,-0.70367,0.0024298,-0.00092261,0.14419,1.4546
27259,-2.5938,-0.65297,0.0024827,-0.00083767,0.17574,1.4237
27260,-2.8459,-0.70202,0.0025128,-0.00084617,0.14283,1.3196
27261,-2.947,-0.70126,0.0025385,-0.00082594,0.13746,1.2823
27262,-2.897,-0.65183,0.0025555,-0.00077331,0.15984,1.2952
27263,-2.796,-0.65203,0.0025321,-0.00079197,0.16741,1.3339
27264,-2.7448,-0.70263,0.0024864,-0.00086844,0.14625,1.3603
27265,-2.7943,-0.75264,0.0024659,-0.0009227,0.12311,1.3433
27266,-3.0477,-0.70089,0.0025634,-0.00080798,0.13058,1.248
27267,-3.1481,-0.70078,0.0025878,-0.00079163,0.12265,1.2161
27268,-3.0981,-0.65114,0.0026016,-0.00074054,0.14143,1.2271
27269,-2.998,-0.65057,0.0025792,-0.00075508,0.15133,1.2596
27270,-3.2485,-0.70056,0.0026122,-0.00077609,0.11417,1.1861
27271,-3.3487,-0.7005,0.0026365,-0.00076141,0.10526,1.1577
27272,-3.2987,-0.65073,0.0026475,-0.00071212,0.12087,1.1677
27273,-3.1987,-0.65035,0.0026248,-0.00072526,0.1314,1.1964
27274,-3.1981,-0.75035,0.0025744,-0.00084186,0.1054,1.2046
27275,-3.449,-0.70036,0.0026609,-0.00074709,0.096197,1.1306
27276,-3.4992,-0.65047,0.0026941,-0.00068588,0.099956,1.1139
27277,-3.5492,-0.70032,0.0026853,-0.00073315,0.087076,1.1044
27278,-3.3991,-0.65022,0.0026709,-0.00069841,0.11043,1.1402
27279,-3.7996,-0.65009,0.0027657,-0.00064724,0.070038,1.0383
27280,-3.7495,-0.70021,0.0027346,-0.00070536,0.06917,1.0537
27281,-3.8496,-0.70015,0.0027594,-0.00069123,0.060543,1.0289
27282,-3.9998,-0.65005,0.0028144,-0.00062057,0.051831,0.98878
27283,-4.0497,-0.70009,0.0028092,-0.00066185,0.044256,0.97902
27284,-3.9497,-0.70013,0.0027843,-0.0006768,0.052216,1.004
27285,-4.1999,-0.65003,0.0028635,-0.00059173,0.0355,0.93796
27286,-4.1498,-0.70008,0.0028342,-0.0006463,0.036714,0.95366
27287,-4.2498,-0.70006,0.0028592,-0.00062994,0.029653,0.92773
27288,-4.1999,-0.74996,0.0028289,-0.00068476,0.030435,0.94397
27295,-1.7652,-0.87269,0.0018849,-0.0017792,-0.13676,1.7008
27296,-1.7176,-0.89725,0.0018253,-0.0018923,-0.15094,1.6652
27297,-1.7401,-0.80847,0.0019456,-0.0017031,-0.11135,1.7496
27334,-1.6755,-0.91718,0.0017749,-0.0019921,-0.15952,1.6238
27340,-1.5108,-0.88867,0.0017068,-0.0022417,-0.12759,1.4945
27354,-1.6672,-0.62188,0.0021412,-0.0014785,-0.021138,1.9296
27355,-1.6232,-0.64279,0.0020866,-0.0016015,-0.032532,1.8596
27356,-1.7171,-0.67238,0.0021036,-0.0014895,-0.043252,1.8773
27364,-1.8381,-0.91671,0.0018814,-0.001757,-0.14292,1.6838
27374,-4.45,-0.89988,0.0028344,-0.00076933,0.01175,0.88875
27375,-4.4,-0.84986,0.0028417,-0.00073649,0.015272,0.89834
27557,-1.4509,-0.88803,0.0016743,-0.0023624,-0.11153,1.4203
27559,-1.3859,-0.8882,0.0016409,-0.0025016,-0.086252,1.3188
27560,-1.5223,-0.82353,0.0017933,-0.0021171,-0.10208,1.5565
27561,-1.542,-0.75127,0.0018962,-0.001959,-0.073816,1.6458
27562,-1.4565,-0.81521,0.0017681,-0.0022433,-0.075109,1.4661
27563,-1.816,-0.58929,0.0022715,-0.0011854,0.048088,1.9676
27564,-1.8721,-0.54737,0.0023557,-0.0010384,0.12181,1.975
27565,-1.8668,-0.64337,0.0022284,-0.001228,0.027086,1.8977
27566,-1.9222,-0.59646,0.0023162,-0.0010813,0.091429,1.8974
27567,-1.7136,-0.58158,0.0022241,-0.001319,0.016302,1.992
27568,-1.7626,-0.53754,0.0023133,-0.0011546,0.071533,2.0628
27569,-1.7635,-0.63208,0.0021847,-0.0013406,-0.0058122,1.9397
27570,-2.0832,-0.55184,0.0024337,-0.00087794,0.20799,1.7733
27571,-2.1329,-0.60149,0.0023963,-0.00093316,0.16702,1.7234
27572,-2.0276,-0.59927,0.0023592,-0.00099748,0.13421,1.8115
27573,-2.3406,-0.60504,0.0024561,-0.00084475,0.20014,1.5676
27574,-2.2911,-0.55559,0.0024879,-0.00078758,0.24004,1.5984
27575,-2.2373,-0.60407,0.0024275,-0.0008847,0.18786,1.6411
27576,-2.443,-0.60416,0.002483,-0.00081014,0.20603,1.5026
27577,-2.4951,-0.55376,0.0025336,-0.00072482,0.24095,1.466
27578,-2.4921,-0.65384,0.0024556,-0.00086676,0.17449,1.4765
27579,-2.5444,-0.60314,0.0025076,-0.00078138,0.20603,1.4455
27580,-2.3937,-0.55446,0.0025121,-0.00075264,0.24392,1.5274
27581,-2.7464,-0.6024,0.0025521,-0.00073741,0.19383,1.35
27582,-2.6968,-0.55263,0.002573,-0.00068191,0.22323,1.365
27583,-2.6952,-0.65301,0.0025076,-0.00081392,0.17267,1.3764
27584,-2.6455,-0.60281,0.0025303,-0.00075786,0.20137,1.395
27585,-2.8472,-0.60184,0.0025735,-0.00071919,0.18442,1.3094
27586,-2.898,-0.55159,0.0026111,-0.00064918,0.19787,1.2847
27587,-2.948,-0.60114,0.0025949,-0.00070258,0.17372,1.2725
27588,-2.7976,-0.55146,0.0025924,-0.00066379,0.21135,1.3227
27589,-3.0987,-0.55098,0.0026497,-0.00062266,0.17003,1.218
27590,-3.1487,-0.60071,0.0026372,-0.00067438,0.15018,1.2074
27591,-3.0484,-0.60082,0.002616,-0.00068784,0.16218,1.2387
27592,-3.3491,-0.60045,0.0026805,-0.00064937,0.12604,1.1502
27593,-3.2992,-0.55062,0.0026901,-0.00059951,0.14232,1.16
27594,-3.249,-0.60051,0.0026587,-0.00066154,0.1381,1.178
27595,-3.4493,-0.60033,0.0027027,-0.00063747,0.11419,1.1235
27596,-3.4995,-0.5504,0.0027324,-0.00057796,0.11596,1.1073
27597,-3.5494,-0.60029,0.0027253,-0.00062582,0.10261,1.0978
27598,-3.3994,-0.55022,0.0027111,-0.0005883,0.12897,1.1331
27599,-3.7496,-0.60018,0.0027714,-0.00060248,0.080577,1.0478
27600,-3.6997,-0.55025,0.0027767,-0.0005568,0.09148,1.0573
27601,-3.6995,-0.65031,0.0027415,-0.00066032,0.079709,1.0632
27602,-3.6496,-0.60021,0.0027482,-0.00061417,0.091394,1.0726
27603,-3.8497,-0.60013,0.002795,-0.00059056,0.070213,1.0231
27604,-3.9498,-0.60012,0.0028188,-0.00057833,0.060333,0.9984
27605,-3.8998,-0.55016,0.0028227,-0.00053506,0.069149,1.0082
27606,-3.8997,-0.6502,0.0027899,-0.00063424,0.060718,1.0136
27607,-3.7998,-0.55009,0.0027995,-0.00054593,0.08004,1.0328
27608,-4.0498,-0.60008,0.0028429,-0.00056564,0.05098,0.97341
27609,-4.1499,-0.60007,0.0028671,-0.00055238,0.04219,0.94795
27610,-4.0998,-0.65012,0.0028389,-0.00060658,0.043404,0.96365
