Node Number	Normal Stress (Pa)
15244	0.5109
15245	0.57081
15246	0.63972
15247	0.71957
15248	0.6404
15249	0.81237
15250	0.92208
15251	1.0491
15252	1.1905
15253	1.3262
15254	1.1418
15255	0.68976
15256	0.56033
15257	0.62145
15258	0.56692
15259	0.49234
15260	0.42337
15261	0.35987
15262	0.30164
15263	0.24726
15264	0.19571
15265	0.1457
15266	0.13486
15267	9.6312e-002
15268	4.6273e-002
15269	-5.6342e-003
15270	-6.1128e-002
15271	-6.7227e-002
15272	-0.12319
15273	-0.19604
15274	-0.28879
15275	-0.40479
15276	-0.67527
15277	-1.0214
15278	-1.0866
15279	-0.81978
15280	-0.40462
15281	-0.48276
15282	-0.54504
15283	-0.30479
15284	-0.36201
15285	-0.23375
15286	-0.27548
15287	-0.18025
15288	-0.21197
15289	-0.1382
15290	-0.10404
15291	-7.5454e-002
15292	-5.0672e-002
15293	-2.8639e-002
15294	-4.2344e-002
15295	-8.5856e-003
15296	-2.1038e-002
15297	1.0064e-002
15298	2.7753e-002
15299	4.4833e-002
15300	3.4433e-002
15301	6.1589e-002
15302	7.8259e-002
15303	6.8319e-002
15304	9.5049e-002
15305	0.11214
15306	0.12971
15307	0.14791
15308	0.1669
15309	0.18684
15310	0.20789
15311	0.23024
15312	0.21776
15313	0.25408
15314	0.27962
15315	0.26543
15316	0.30708
15317	0.33673
15318	0.36887
15319	0.40382
15320	0.44198
15321	0.42072
15322	0.48377
15323	0.46043
15324	0.50398
15325	0.49957
15326	0.48064
15327	0.49304
15328	0.47546
15329	0.48447
15330	0.46831
15331	0.47397
15332	0.46165
15333	0.44767
15334	0.4322
15335	0.4154
15336	0.39746
15337	0.37859
15338	0.35896
15339	0.35454
15340	0.33878
15341	0.31823
15342	0.29751
15343	0.27678
15344	0.27699
15345	0.25621
15346	0.23597
15347	0.21618
15348	0.19698
15349	0.17847
15350	0.16075
15351	0.1439
15352	0.12798
15353	0.13282
15354	0.11305
15355	9.9124e-002
15356	8.6238e-002
15357	7.4394e-002
15358	6.3588e-002
15359	5.3803e-002
15360	4.5015e-002
15361	3.7188e-002
15362	3.0282e-002
15363	2.4249e-002
15364	1.9036e-002
15365	1.4588e-002
15366	1.0847e-002
15367	7.7536e-003
15368	5.2478e-003
15369	3.2712e-003
15370	5.3406e-003
15371	1.7663e-003
15372	6.7762e-004
15373	-4.9192e-005
15374	-4.6788e-004
15375	-6.3395e-004
15376	-6.0753e-004
15377	-1.8995e-004
15378	-4.5706e-004
15379	-2.425e-004
15380	-2.5107e-004
15381	-1.9001e-004
15382	-8.0051e-005
15383	1.7863e-005
15384	-1.8985e-005
15385	7.4124e-005
15386	1.0336e-004
15387	1.1298e-004
15388	2.7826e-004
15389	1.0866e-004
15390	2.8223e-004
15391	9.3959e-005
15392	7.1376e-005
15393	2.0671e-004
15394	4.2751e-005
15395	9.5075e-006
15396	5.7343e-005
15397	-2.7201e-005
15398	-6.6406e-005
15399	-1.0726e-004
15400	-1.4902e-004
15401	-1.9098e-004
15402	-2.3248e-004
15403	-2.7288e-004
15404	-3.1155e-004
15405	-7.892e-004
15406	-3.4786e-004
15407	-3.8117e-004
15408	-4.1084e-004
15409	-4.362e-004
15410	-4.566e-004
15411	-4.7137e-004
15412	-4.7985e-004
15413	-4.8141e-004
15414	-1.2881e-003
15415	-4.7545e-004
15416	-4.6142e-004
15417	-4.3887e-004
15418	-4.0742e-004
15419	-3.6687e-004
15420	-3.1713e-004
15421	-2.5833e-004
15422	-7.6518e-004
15423	-1.9083e-004
15424	-5.9548e-004
15425	-1.1519e-004
15426	-3.2284e-005
15427	5.6791e-005
15428	1.5064e-004
15429	2.4763e-004
15430	3.4588e-004
15431	8.0049e-004
15432	4.4331e-004
15433	5.3775e-004
15434	6.269e-004
15435	7.0855e-004
15436	7.8054e-004
15437	8.4115e-004
15438	2.1723e-003
15439	8.8834e-004
15440	2.3158e-003
15441	9.2575e-004
15442	2.4219e-003
15443	-0.2718
15444	-0.26659
15445	-0.2919
15446	-0.28297
15447	-0.28361
15448	-0.28514
15449	-0.29327
15450	-0.29479
15451	-0.29215
15452	-0.28322
15453	-0.27841
15454	0.2152
15455	-0.15724
15456	6.6539e-002
15457	7.9179e-002
15458	0.12983
15459	-0.20872
15460	-0.2069
15461	-0.13012
15462	-0.168
15463	-0.15282
15464	0.27335
15465	-0.1872
15466	-0.20148
15467	2.0129e-003
15468	-0.19776
15469	-0.20858
15470	6.8745e-002
15471	-0.17211
15472	-0.17219
15473	-0.18067
15474	8.7814e-002
15475	9.7329e-002
15476	4.9284e-003
15477	0.43918
15478	1.751e-003
15479	-1.9749e-003
15480	7.4851e-004
15481	0.25669
15482	-0.16203
15483	-0.13427
15484	-0.14963
15485	-0.11897
15486	6.9299e-002
15487	2.2757e-003
15488	6.9929e-002
15489	7.8612e-002
15490	1.1602e-002
15491	9.6747e-003
15492	1.2756e-002
15493	-0.25471
15494	-0.19864
15495	-0.2878
15496	0.12623
15497	0.11609
15498	-8.8468e-002
15499	-9.0272e-002
15500	0.34394
15501	-4.2011e-002
15502	-3.8908e-002
15503	-4.776e-002
15504	0.34276
15505	-0.31147
15506	-0.1853
15507	-0.1878
15508	-0.19327
15509	2.4561e-005
15510	0.12437
15511	8.1617e-002
15512	-0.18124
15513	-0.17699
15514	6.1733e-002
15515	-8.0105e-003
15516	3.9146e-003
15517	-0.32008
15518	-0.31743
15519	1.2788e-003
15520	4.0491e-003
15521	6.2045e-002
15522	7.6755e-003
15523	3.6232e-003
15524	0.14551
15525	8.3783e-002
15526	-9.7038e-002
15527	-0.10662
15528	-0.25371
15529	-0.23051
15530	0.35742
15531	0.37645
15532	-9.3579e-002
15533	-0.10499
15534	-0.10161
15535	2.5411e-003
15536	2.6271e-002
15537	2.1376e-002
15538	-8.5736e-002
15539	1.0691e-003
15540	1.143e-003
15541	-8.8575e-003
15542	-9.8814e-003
15543	0.308
15544	8.278e-002
15545	-2.832e-002
15546	-3.4743e-002
15547	8.3068e-002
15548	0.12121
15549	-3.2258e-002
15550	1.2538e-002
15551	-5.7651e-002
15552	-4.4542e-002
15553	0.37532
15554	0.14206
15555	2.867e-002
15556	6.6073e-002
15557	0.16335
15558	-0.17541
15559	-0.16084
15560	-0.16546
15561	4.7753e-003
15562	-0.13936
15563	0.34369
15564	0.36272
15565	2.9392e-002
15566	-0.2141
15567	-0.2044
15568	-0.15298
15569	-0.13233
15570	-0.14488
15571	-0.13937
15572	0.27169
15573	0.25493
15574	-0.22245
15575	2.5212e-002
15576	4.6598e-002
15577	-6.9001e-003
15578	0.16041
15579	-3.6909e-002
15580	5.3308e-003
15581	0.38693
15582	-0.11235
15583	-9.4098e-002
15584	-0.19641
15585	-0.21333
15586	-0.44015
15587	-0.58529
15588	-0.15526
15589	-9.6196e-002
15590	9.3924e-003
15591	6.8248e-002
15592	-2.9822e-002
15593	-0.17521
15594	-0.16562
15595	-1.4076e-002
15596	-3.e-002
15597	-4.6755e-002
15598	-0.19095
15599	-0.20755
15600	8.5712e-004
15601	6.8273e-004
15602	-7.1334e-002
15603	-6.2412e-002
15604	-3.0394e-002
15605	-5.1478e-002
15606	-7.6406e-002
15607	-6.7301e-002
15608	-2.0141e-002
15609	-0.32595
15610	-0.32561
15611	8.6409e-002
15612	-0.2357
15613	8.0223e-002
15614	-0.17747
15615	-0.18165
15616	-0.17206
15617	-0.10522
15618	-0.27947
15619	-0.22969
15620	1.3476e-002
15621	3.7983e-002
15622	-0.24311
15623	0.38526
15624	0.3529
15625	-1.9702e-003
15626	-2.3959e-003
15627	-8.5824e-002
15628	-7.6668e-002
15629	5.1874e-002
15630	-8.2893e-002
15631	-9.0985e-002
15632	-9.5879e-002
15633	-0.64757
15634	-8.0821e-002
15635	4.169e-003
15636	7.9336e-003
15637	-6.9886e-002
15638	-6.0885e-002
15639	-0.25239
15640	-0.23598
15641	0.25407
15642	0.24798
15643	-0.29041
15644	-0.28635
15645	-0.31424
15646	-0.30327
15647	-0.29498
15648	-0.24412
15649	-0.26731
15650	-0.12326
15651	-0.11123
15652	-0.21462
15653	-0.31184
15654	-0.17101
15655	4.0252e-002
15656	5.3743e-002
15657	2.0973e-002
15658	2.0467e-002
15659	-5.1698e-002
15660	6.6105e-002
15661	1.9776e-002
15662	2.0313e-002
15663	0.32083
15664	0.45653
15665	0.45073
15666	-0.16085
15667	-4.5015e-002
15668	-5.3632e-002
15669	0.28827
15670	0.30454
15671	6.01e-003
15672	3.8494e-003
15673	3.647e-003
15674	-6.3815e-002
15675	-7.5757e-002
15676	-6.2071e-002
15677	1.7509e-004
15678	6.1106e-004
15679	0.32635
15680	0.25905
15681	0.24459
15682	-0.44891
15683	-4.5163e-003
15684	1.3992e-002
15685	1.2298e-002
15686	-0.15192
15687	0.17124
15688	0.24152
15689	0.26672
15690	0.24168
15691	0.29024
15692	0.29356
15693	0.32228
15694	-0.12339
15695	-0.11321
15696	-0.1148
15697	3.0474e-002
15698	1.9607e-002
15699	0.10363
15700	9.431e-002
15701	0.33338
15702	0.39945
15703	-0.155
15704	-6.6504e-003
15705	-5.3445e-003
15706	1.0156e-002
15707	6.4172e-003
15708	-4.464e-002
15709	-3.9542e-002
15710	-4.9678e-002
15711	7.0821e-003
15712	-2.1095e-002
15713	-2.9982e-002
15714	9.2758e-002
15715	-0.19771
15716	-0.19667
15717	-0.20461
15718	-0.19097
15719	0.10353
15720	-9.0864e-002
15721	0.29933
15722	-0.33271
15723	-0.29928
15724	7.7021e-002
15725	9.7784e-002
15726	0.10227
15727	9.6419e-002
15728	8.8927e-002
15729	8.1139e-002
15730	7.1608e-002
15731	1.8243e-002
15732	-2.1082e-005
15733	2.8416e-004
15734	1.1443e-004
15735	-0.14638
15736	-0.12431
15737	3.5122e-003
15738	3.088e-003
15739	8.6994e-003
15740	8.3222e-003
15741	0.12163
15742	8.7085e-002
15743	-0.15481
15744	-0.12688
15745	0.14569
15746	0.12897
15747	0.11043
15748	0.17873
15749	0.15997
15750	0.14528
15751	0.10153
15752	8.564e-002
15753	8.9117e-002
15754	8.8042e-004
15755	4.9194e-002
15756	-0.13567
15757	-0.15445
15758	-3.3457e-003
15759	0.10119
15760	-0.24024
15761	0.32608
15762	-3.7704e-003
15763	-8.4214e-003
15764	-1.0618e-002
15765	-8.1839e-002
15766	0.25727
15767	-0.19019
15768	3.017e-002
15769	-0.21404
15770	1.2833e-003
15771	-6.9326e-002
15772	8.004e-003
15773	7.4391e-003
15774	5.641e-003
15775	1.052e-002
15776	-4.4642e-003
15777	-6.4254e-003
15778	-6.1489e-003
15779	-2.8284e-003
15780	-5.7457e-002
15781	-6.9772e-002
15782	-1.096e-002
15783	6.5507e-004
15784	5.3919e-002
15785	-0.11395
15786	-4.5146e-002
15787	-5.263e-002
15788	-0.48413
15789	-0.19243
15790	-0.19282
15791	-0.20902
15792	-0.21506
15793	2.5965e-003
15794	-0.13279
15795	-0.13068
15796	-9.5184e-002
15797	-0.17949
15798	-1.1673e-002
15799	-7.9629e-002
15800	-0.11675
15801	0.13964
15802	0.13368
15803	-6.4961e-002
15804	2.9307e-004
15805	-0.12484
15806	-0.11795
15807	-0.21466
15808	-6.2418e-003
15809	-7.8535e-003
15810	-9.8788e-003
15811	-0.4602
15812	-0.48607
15813	0.2321
15814	-0.19481
15815	8.6911e-003
15816	6.7641e-003
15817	5.9972e-003
15818	-1.6925e-002
15819	-2.4406e-002
15820	-1.1023e-003
15821	0.26286
15822	1.4551e-002
15823	-1.4977e-003
15824	-0.22824
15825	-0.10987
15826	4.1075e-002
15827	0.10348
15828	-1.7903e-003
15829	-0.11822
15830	-0.12797
15831	0.13007
15832	0.15135
15833	3.9432e-002
15834	-0.18921
15835	5.4476e-004
15836	8.5948e-004
15837	4.9577e-004
15838	-1.7482e-003
15839	-4.2707e-002
15840	-1.2355e-002
15841	-4.5831e-003
15842	-4.5778e-003
15843	0.21164
15844	7.297e-003
15845	-1.6343e-002
15846	-1.418e-002
15847	-6.1895e-003
15848	-0.11999
15849	-0.28397
15850	3.2093e-002
15851	-5.0389e-002
15852	-0.13631
15853	-0.11329
15854	-0.14418
15855	-0.1374
15856	-0.21127
15857	-0.1415
15858	-0.40619
15859	-4.4208e-002
15860	-4.0489e-002
15861	5.1586e-003
15862	-2.8849e-003
15863	0.23813
15864	8.3868e-003
15865	4.475e-004
15866	1.5711e-002
15867	-0.14724
15868	-0.12499
15869	-0.18346
15870	0.1128
15871	0.12461
15872	0.14398
15873	-0.18352
15874	-0.24343
15875	-8.5939e-002
15876	-0.65539
15877	7.3693e-005
15878	-7.6121e-003
15879	0.13753
15880	-5.3333e-002
15881	7.2905e-004
15882	-1.528e-003
15883	-0.15632
15884	-0.15869
15885	3.7101e-003
15886	-0.31795
15887	-0.14497
15888	0.41896
15889	-5.0632e-002
15890	-3.8374e-002
15891	-0.17367
15892	-3.449e-002
15893	-6.7848e-002
15894	-0.13461
15895	-0.22159
15896	-5.6463e-002
15897	0.45353
15898	-0.27608
15899	3.0257e-003
1	0.55521
2	4.1593e-005
3	0.55385
4	0.55004
5	0.5438
6	0.53518
7	0.5243
8	0.51131
9	0.49635
10	0.47961
11	0.46129
12	0.44161
13	0.42077
14	0.39902
15	0.37656
16	0.35363
17	0.33044
18	0.30719
19	0.28409
20	0.26131
21	0.23902
22	0.21737
23	0.19649
24	0.17649
25	0.15747
26	0.13951
27	0.12266
28	0.10697
29	9.2454e-002
30	7.9133e-002
31	6.7e-002
32	5.6037e-002
33	4.6217e-002
34	3.7501e-002
35	2.9842e-002
36	2.3185e-002
37	1.7471e-002
38	1.2634e-002
39	8.6088e-003
40	5.3258e-003
41	2.7171e-003
42	7.1558e-004
43	-7.43e-004
44	-1.7197e-003
45	-2.2719e-003
46	-2.4536e-003
47	-2.3182e-003
48	-1.9227e-003
49	-1.339e-003
50	-6.7386e-004
51	-1.2703e-004
52	-2.9855
53	0.50677
54	0.46291
55	0.42294
56	0.38641
57	0.35289
58	0.32202
59	0.2935
60	0.26704
61	0.2424
62	0.21936
63	0.19771
64	0.17728
65	0.15789
66	0.13938
67	0.12159
68	0.10437
69	8.7554e-002
70	7.0969e-002
71	5.4426e-002
72	3.771e-002
73	2.0566e-002
74	2.6896e-003
75	-1.6301e-002
76	-3.6887e-002
77	-5.9706e-002
78	-8.5605e-002
79	-0.11576
80	-0.15185
81	-0.1964
82	-0.25332
83	-0.33009
84	-0.43513
85	-0.62661
86	-0.84723
87	2.7385
88	1.8033
89	1.0296
90	0.83113
91	0.67404
92	0.56661
93	0.47952
94	0.40685
95	0.34348
96	0.28604
97	0.23327
98	0.18285
99	0.13449
100	8.6349e-002
101	3.7974e-002
102	-1.2384e-002
103	-6.594e-002
104	-0.12723
105	-0.1917
106	-0.34222
107	-6.0189e-002
108	-1.3169e-004
109	2.3333
110	1.611
111	1.308
112	1.083
113	0.92489
114	0.80204
115	0.70356
116	0.62208
117	0.55323
118	0.49407
119	0.44252
120	0.39713
121	0.35679
122	0.32064
123	0.28804
124	0.25846
125	0.23148
126	0.20675
127	0.18401
128	0.16301
129	0.14358
130	0.12556
131	0.10883
132	9.3299e-002
133	7.8891e-002
134	6.5564e-002
135	5.3298e-002
136	4.2095e-002
137	3.1984e-002
138	2.3021e-002
139	1.5293e-002
140	8.923e-003
141	4.0746e-003
142	9.5133e-004
143	1.2615e-005
144	3.4567e-008
145	-9.1364e-006
146	-1.6827e-005
147	-1.9957e-005
148	-2.0332e-005
149	-1.8478e-005
150	-1.4938e-005
151	-1.0083e-005
152	-4.21e-006
153	2.443e-006
154	9.675e-006
155	1.7314e-005
156	2.5205e-005
157	3.3207e-005
158	4.1189e-005
159	4.9025e-005
160	5.6589e-005
161	6.376e-005
162	7.0414e-005
163	7.6427e-005
164	8.1672e-005
165	8.6023e-005
166	8.9351e-005
167	9.153e-005
168	9.2436e-005
169	9.1951e-005
170	8.9968e-005
171	8.6389e-005
172	8.1138e-005
173	7.416e-005
174	6.543e-005
175	5.4954e-005
176	4.278e-005
177	2.8998e-005
178	1.3748e-005
179	-2.7827e-006
180	-2.0353e-005
181	-3.8671e-005
182	-5.7402e-005
183	-7.6166e-005
184	-9.4557e-005
185	-1.1215e-004
186	-1.285e-004
187	-1.4324e-004
188	-1.5577e-004
189	-1.6671e-004
190	-1.7259e-004
191	-1.8768e-004
7629	-0.43942
7630	-0.12198
7631	-0.11452
7632	-0.13182
7633	-0.12888
7634	-0.12349
7635	-0.13156
7636	-0.10491
7637	-0.11707
7638	-8.8969e-002
7639	-0.12724
7640	-0.13868
7641	-0.14086
7642	-0.1398
7643	-0.13519
7644	-0.12831
7645	-0.13329
7646	-0.1222
7647	-0.10699
7648	-9.4535e-002
7649	-0.10467
7650	-0.11573
7651	-0.11278
7652	-8.3167e-002
7653	-0.11811
7654	-0.13131
7655	-0.14884
7656	-0.14974
7657	-0.14101
7658	-0.14447
7659	-0.13686
7660	-0.13888
7661	-0.12577
7662	-0.1235
7663	-0.12497
7664	-0.12631
7665	-0.11805
7666	-0.12218
7667	-0.10648
7668	-0.1128
7669	-9.9413e-002
7670	-7.9147e-002
7671	-7.4323e-002
7672	-8.3704e-002
7673	-9.1708e-002
7674	-9.7729e-002
7675	-0.10169
7676	-0.10114
7677	-0.10559
7678	-6.0868e-002
7679	-0.10126
7680	-0.13456
7681	-0.15873
7682	-0.14619
7683	-0.11912
7684	-0.15551
7685	-0.14883
7686	-0.13898
7687	-0.15417
7688	-0.15829
7689	-0.11299
7690	-0.11027
7691	-0.11338
7692	-0.11399
7693	-0.10792
7694	-0.10349
7695	-9.1817e-002
7696	-7.7221e-002
7697	-6.8989e-002
7698	-6.5107e-002
7699	-7.5798e-002
7700	-7.2639e-002
7701	-8.0954e-002
7702	-7.8621e-002
7703	-8.2665e-002
7704	-8.3593e-002
7705	-8.3997e-002
7706	-8.2355e-002
7707	-7.709e-002
7708	-9.9204e-002
7709	-0.11993
7710	-0.11282
7711	-0.13724
7712	-0.16833
7713	-7.3044e-002
7714	-9.3162e-002
7715	-0.10103
7716	-0.10223
7717	-9.8103e-002
7718	-0.10078
7719	-8.9649e-002
7720	-9.4372e-002
7721	-7.8033e-002
7722	-8.4191e-002
7723	-6.404e-002
7724	-5.2195e-002
7725	-4.867e-002
7726	-5.8565e-002
7727	-5.555e-002
7728	-6.3572e-002
7729	-6.1315e-002
7730	-6.6704e-002
7731	-6.7613e-002
7732	-6.7496e-002
7733	-6.551e-002
7734	-6.0567e-002
7735	-6.3458e-002
7736	-5.2319e-002
7737	-5.6825e-002
7738	-6.9387e-002
7739	-4.7665e-002
7740	-7.7968e-002
7741	-9.0503e-002
7742	-9.7547e-002
7743	-9.4073e-002
7744	-6.7146e-002
7745	-3.765e-002
7746	-2.612e-002
7747	-0.13832
7748	-0.17277
7749	-0.10393
7750	-0.13338
7751	-0.16566
7752	-9.4901e-002
7753	-0.1736
7754	-8.1927e-002
7755	-9.1703e-002
7756	-8.8693e-002
7757	-9.0737e-002
7758	-8.1524e-002
7759	-8.5504e-002
7760	-7.129e-002
7761	-7.6739e-002
7762	-5.8794e-002
7763	-4.4865e-002
7764	-4.332e-002
7765	-4.0607e-002
7766	-4.7984e-002
7767	-4.583e-002
7768	-4.9846e-002
7769	-5.2549e-002
7770	-5.1541e-002
7771	-5.2445e-002
7772	-4.7786e-002
7773	-4.1195e-002
7774	-3.1723e-002
7775	-3.6771e-002
7776	-6.6103e-002
7777	-4.22e-002
7778	-6.736e-002
7779	-7.923e-002
7780	-0.11754
7781	-0.11473
7782	-3.4576e-002
7783	-8.5064e-002
7784	-0.17736
7785	-9.2248e-002
7786	-0.1872
7787	-0.16593
7788	-5.7701e-002
7789	-7.163e-002
7790	-7.9413e-002
7791	-8.1778e-002
7792	-7.9573e-002
7793	-8.1193e-002
7794	-7.3558e-002
7795	-6.4594e-002
7796	-6.9388e-002
7797	-5.3504e-002
7798	-5.9265e-002
7799	-4.1055e-002
7800	-4.7405e-002
7801	-3.0313e-002
7802	-2.8006e-002
7803	-3.4375e-002
7804	-3.2472e-002
7805	-3.7348e-002
7806	-3.6046e-002
7807	-3.8826e-002
7808	-3.8335e-002
7809	-3.84e-002
7810	-3.568e-002
7811	-3.7419e-002
7812	-3.0331e-002
7813	-2.2113e-002
7814	-2.6713e-002
7815	-1.1289e-002
7816	-1.7041e-002
7817	2.0065e-003
7818	-1.2474e-002
7819	9.75e-003
7820	-6.0024e-002
7821	-5.4473e-002
7822	-3.7496e-002
7823	-4.5153e-002
7824	-0.13741
7825	-0.13502
7826	-0.12037
7827	-0.18009
7828	-3.0966e-002
7829	-0.11824
7830	3.1128e-002
7831	-0.17316
7832	-0.12455
7833	-0.19557
7834	-0.18064
7835	-0.19664
7836	-4.9458e-002
7837	-6.2286e-002
7838	-6.9844e-002
7839	-7.2485e-002
7840	-7.0884e-002
7841	-7.2156e-002
7842	-6.5799e-002
7843	-6.8721e-002
7844	-5.7998e-002
7845	-6.2187e-002
7846	-4.8225e-002
7847	-5.3312e-002
7848	-3.7179e-002
7849	-4.282e-002
7850	-2.5521e-002
7851	-2.2978e-002
7852	-2.5457e-002
7853	-2.4355e-002
7854	-2.6757e-002
7855	-2.6507e-002
7856	-2.6879e-002
7857	-2.4347e-002
7858	-2.5731e-002
7859	-2.2506e-002
7860	-1.3031e-002
7861	-3.4363e-003
7862	-8.6804e-003
7863	8.7098e-003
7864	2.2528e-003
7865	2.3333e-002
7866	-4.2546e-003
7867	1.81e-002
7868	-5.0992e-002
7869	-9.9996e-002
7870	-7.501e-002
7871	-3.9239e-002
7872	-4.8748e-002
7873	-2.4976e-002
7874	-3.1357e-002
7875	-0.15687
7876	-0.15471
7877	-0.14376
7878	-1.9763e-002
7879	-6.0127e-002
7880	-1.7829e-002
7881	3.9844e-002
7882	-0.17531
7883	-0.14913
7884	-0.18966
7885	-0.20224
7886	-0.16355
7887	-0.17871
7888	-0.2062
7889	-2.5489e-002
7890	-1.5504e-002
7891	-4.2148e-002
7892	-5.3957e-002
7893	-6.1005e-002
7894	-6.3683e-002
7895	-6.2559e-002
7896	-5.8288e-002
7897	-6.0768e-002
7898	-4.3002e-002
7899	-4.746e-002
7900	-3.3284e-002
7901	-3.8252e-002
7902	-2.2994e-002
7903	-7.2546e-002
7904	-1.3896e-002
7905	-1.273e-002
7906	-1.5744e-002
7907	-1.4922e-002
7908	-1.666e-002
7909	-1.6307e-002
7910	-1.4352e-002
7911	-1.5576e-002
7912	-1.0478e-002
7913	-1.271e-002
7914	-4.4097e-003
7915	-7.785e-003
7916	4.0583e-003
7917	-5.555e-004
7918	1.5031e-002
7919	9.139e-003
7920	2.8476e-002
7921	2.134e-002
7922	4.3891e-002
7923	6.1085e-002
7924	4.9174e-002
7925	7.047e-002
7926	5.1232e-003
7927	-4.1094e-002
7928	-1.7636e-002
7929	-8.9183e-002
7930	-6.4966e-002
7931	-0.13882
7932	-0.11393
7933	-3.9562e-002
7934	-5.0885e-002
7935	-2.1878e-002
7936	-2.9773e-002
7937	-1.0904e-002
7938	-1.5672e-002
7939	-4.4581e-003
7940	-7.25e-003
7941	-0.17575
7942	-0.16577
7943	-0.15825
7944	-0.12143
7945	-6.3504e-002
7946	-0.17348
7947	-7.1187e-003
7948	9.1734e-002
7949	-0.20518
7950	-0.18813
7951	-0.17396
7952	-0.21303
7953	-0.21399
7954	-2.0986e-002
7955	-1.2126e-002
7956	-3.5741e-002
7957	-4.6328e-002
7958	-5.2774e-002
7959	-5.5382e-002
7960	-5.4624e-002
7961	-5.1062e-002
7962	-5.3152e-002
7963	-4.5287e-002
7964	-3.7882e-002
7965	-4.1752e-002
7966	-2.9414e-002
7967	-3.3748e-002
7968	-2.0424e-002
7969	-1.5899e-002
7970	-8.6814e-002
7971	-0.10587
7972	-8.276e-003
7973	-7.7721e-003
7974	-8.7011e-003
7975	-8.0787e-003
7976	-6.0957e-003
7977	-2.4521e-003
7978	-4.5211e-003
7979	3.1241e-003
7980	4.768e-005
7981	1.0855e-002
7982	6.6647e-003
7983	2.0887e-002
7984	1.5518e-002
7985	3.3261e-002
7986	2.6706e-002
7987	6.4309e-002
7988	8.2375e-002
7989	5.8784e-002
7990	7.9894e-002
7991	1.5258e-002
7992	-3.0212e-002
7993	-7.1101e-003
7994	-7.7598e-002
7995	-5.3717e-002
7996	-0.12738
7997	-0.10222
7998	-0.17758
7999	-0.20195
8000	-3.6737e-002
8001	-1.6002e-002
8002	-2.5378e-002
8003	-2.7457e-003
8004	4.4838e-003
8005	1.6301e-003
8006	7.4259e-003
8007	-0.19432
8008	-0.19425
8009	-0.18802
8010	-0.18174
8011	7.9878e-003
8012	-7.8281e-002
8013	-0.13759
8014	-6.3627e-003
8015	-0.20945
8016	-0.19728
8017	-0.16608
8018	-0.21959
8019	-0.19027
8020	-0.22519
8021	-0.23818
8022	-1.0705e-003
8023	7.9425e-003
8024	-1.7143e-002
8025	-9.4616e-003
8026	-3.0023e-002
8027	-3.9358e-002
8028	-3.513e-002
8029	-4.5135e-002
8030	-4.7586e-002
8031	-4.6746e-002
8032	-4.7101e-002
8033	-4.4154e-002
8034	-3.9252e-002
8035	-3.2907e-002
8036	-2.5613e-002
8037	-2.9349e-002
8038	-1.785e-002
8039	-1.009e-002
8040	-1.3941e-002
8041	-0.10226
8042	-0.12197
8043	-2.9955e-003
8044	-2.8127e-003
8045	-2.901e-003
8046	-3.0402e-003
8047	-1.9388e-003
8048	1.9175e-004
8049	-1.0453e-003
8050	3.7816e-003
8051	1.7752e-003
8052	9.0987e-003
8053	6.1909e-003
8054	1.6374e-002
8055	1.2453e-002
8056	2.5779e-002
8057	3.7403e-002
8058	3.1262e-002
8059	5.1228e-002
8060	6.7104e-002
8061	5.8845e-002
8062	8.4719e-002
8063	0.10358
8064	0.11317
8065	0.11049
8066	0.13222
8067	6.8548e-002
8068	8.9554e-002
8069	2.5693e-002
8070	4.7267e-002
8071	-1.8915e-002
8072	3.7262e-003
8073	-6.5785e-002
8074	-4.2007e-002
8075	-0.11471
8076	-8.9851e-002
8077	-0.16644
8078	-0.21624
8079	-0.19204
8080	-3.211e-002
8081	-5.0531e-002
8082	-6.0882e-003
8083	-1.7608e-002
8084	9.677e-003
8085	2.7301e-003
8086	1.8195e-002
8087	2.0979e-002
8088	2.0158e-002
8089	2.02e-002
8090	1.7332e-002
8091	1.8992e-002
8092	-0.21219
8093	-0.21321
8094	-0.20454
8095	-9.5191e-002
8096	-0.15469
8097	-0.22504
8098	-0.23152
8099	-0.22017
8100	1.5477e-002
8101	-0.18316
8102	0.15431
8103	-0.23265
8104	-0.23425
8105	-0.23231
8106	-0.26426
8107	-8.4388e-002
8108	-0.20656
8109	-0.23503
8110	-0.24695
8111	-5.3482e-002
8112	-0.25637
8113	7.4674e-003
8114	-7.3173e-003
8115	-2.4926e-002
8116	-1.9752e-002
8117	-2.9338e-002
8118	-3.5899e-002
8119	-4.0299e-002
8120	-3.9515e-002
8121	-4.0008e-002
8122	-4.044e-002
8123	-3.9035e-002
8124	-3.3483e-002
8125	-3.572e-002
8126	-3.093e-002
8127	-2.1921e-002
8128	-2.5097e-002
8129	-1.5313e-002
8130	-1.8644e-002
8131	-8.7066e-003
8132	-1.1985e-002
8133	-2.5257e-003
8134	-5.536e-003
8135	-0.13929
8136	8.5055e-004
8137	4.8877e-004
8138	2.1457e-003
8139	1.3886e-003
8140	6.0664e-003
8141	1.0418e-002
8142	1.6461e-002
8143	2.4414e-002
8144	4.0289e-002
8145	3.4437e-002
8146	4.6613e-002
8147	6.8906e-002
8148	6.0926e-002
8149	8.6135e-002
8150	7.7239e-002
8151	0.10488
8152	9.527e-002
8153	0.12462
8154	0.11458
8155	0.13456
8156	0.12005
8157	0.14156
8158	9.9045e-002
8159	5.7416e-002
