Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 1515	-2.227	-0.79719	0.	26948	
Mesh Node 1516	-2.2125	-0.89037	0.	26698	
Mesh Node 1517	-2.2099	0.88625	0.	22050	
Mesh Node 1518	-2.2007	-0.10068	0.	9208	
Mesh Node 1519	-2.2007	-0.15154	0.	29007	
Mesh Node 1520	-2.2006	-0.20241	0.	9871	
Mesh Node 1521	-2.2004	-5.0338e-002	0.	10215	
Mesh Node 1522	-2.2	1.7764e-016	0.	115	
Mesh Node 1523	-2.1999	4.987e-002	0.	10214	
Mesh Node 1524	-2.1999	9.9741e-002	0.	6937	
Mesh Node 1525	-2.1996	0.14974	0.	24334	
Mesh Node 1526	-2.1995	-0.25344	0.	29322	
Mesh Node 1527	-2.1993	0.19974	0.	6830	
Mesh Node 1528	-2.1985	-0.30446	0.	9469	
Mesh Node 1529	-2.1978	0.24986	0.	23871	
Mesh Node 1530	-2.1967	-0.35514	0.	28251	
Mesh Node 1531	-2.1962	0.29998	0.	6634	
Mesh Node 1532	-2.195	-0.40583	0.	8906	
Mesh Node 1533	-2.1943	0.34983	0.	23872	
Mesh Node 1534	-2.1925	-0.45531	0.	28250	
Mesh Node 1535	-2.1924	0.39969	0.	7249	
Mesh Node 1536	-2.1904	0.44924	0.	23267	
Mesh Node 1537	-2.19	-0.50479	0.	9433	
Mesh Node 1538	-2.1884	0.49878	0.	6379	
Mesh Node 1539	-2.1878	-0.55384	0.	29280	
Mesh Node 1540	-2.187	0.54821	0.	23266	
Mesh Node 1541	-2.1855	-0.6029	0.	9442	
Mesh Node 1542	-2.1855	0.59763	0.	7114	
Mesh Node 1543	-2.1845	0.64713	0.	24743	
Mesh Node 1544	-2.1835	0.69663	0.	7364	
Mesh Node 1545	-2.1833	-0.65097	0.	27254	
Mesh Node 1546	-2.1833	0.7453	0.	22324	
Mesh Node 1547	-2.183	0.79397	0.	6002	
Mesh Node 1548	-2.181	-0.69903	0.	8497	
Mesh Node 1549	-2.1779	-0.7464	0.	26951	
Mesh Node 1550	-2.1748	-0.79376	0.	8375	
Mesh Node 1551	-2.1666	-0.83902	0.	26952	
Mesh Node 1552	-2.164	0.83992	0.	22049	
Mesh Node 1553	-2.1583	-0.88428	0.	9708	
Mesh Node 1554	-2.1512	-0.10072	0.	29006	
Mesh Node 1555	-2.1508	-0.20277	0.	28905	
Mesh Node 1556	-2.15	1.8081e-016	0.	10210	
Mesh Node 1557	-2.1499	9.9693e-002	0.	24520	
Mesh Node 1558	-2.1488	0.1997	0.	24335	
Mesh Node 1559	-2.1484	-0.30489	0.	29321	
Mesh Node 1560	-2.1453	0.30002	0.	23868	
Mesh Node 1561	-2.1449	0.88587	0.	5901	
Mesh Node 1562	-2.1436	-0.40549	0.	28244	
Mesh Node 1563	-2.1408	0.39991	0.	23593	
Mesh Node 1564	-2.1381	-0.50419	0.	27912	
Mesh Node 1565	-2.1353	0.49904	0.	23265	
Mesh Node 1566	-2.1329	-0.60149	0.	27571	
Mesh Node 1567	-2.1319	0.59713	0.	24742	
Mesh Node 1568	-2.1299	0.6959	0.	22656	
Mesh Node 1569	-2.1282	-0.69682	0.	27247	
Mesh Node 1570	-2.1273	0.79544	0.	22323	
Mesh Node 1571	-2.1228	-0.7899	0.	26943	
Mesh Node 1572	-2.11	-0.8799	0.	26754	
Mesh Node 1573	-2.1016	-0.10076	0.	9209	
Mesh Node 1574	-2.1013	-0.15194	0.	28902	
Mesh Node 1575	-2.101	-0.20312	0.	9158	
Mesh Node 1576	-2.1008	-5.0378e-002	0.	10212	
Mesh Node 1577	-2.1	1.8398e-016	0.	114	
Mesh Node 1578	-2.0999	4.9823e-002	0.	10211	
Mesh Node 1579	-2.0999	9.9646e-002	0.	6936	
Mesh Node 1580	-2.0996	-0.25422	0.	28903	
Mesh Node 1581	-2.099	0.14965	0.	24521	
Mesh Node 1582	-2.0983	-0.30531	0.	9543	
Mesh Node 1583	-2.0982	0.19966	0.	7534	
Mesh Node 1584	-2.0963	0.24986	0.	23869	
Mesh Node 1585	-2.0952	-0.35523	0.	28245	
Mesh Node 1586	-2.0945	0.30006	0.	6633	
Mesh Node 1587	-2.0921	-0.40514	0.	8904	
Mesh Node 1588	-2.0918	0.35009	0.	23592	
Mesh Node 1589	-2.0892	-0.45437	0.	27911	
Mesh Node 1590	-2.0891	0.40012	0.	6514	
Mesh Node 1591	-2.0863	-0.50359	0.	8763	
Mesh Node 1592	-2.0857	0.44971	0.	23269	
Mesh Node 1593	-2.0853	0.87413	0.	22051	
Mesh Node 1594	-2.0832	-0.55184	0.	27570	
Mesh Node 1595	-2.0823	0.49929	0.	6381	
Mesh Node 1596	-2.0803	0.54796	0.	23270	
Mesh Node 1597	-2.0802	-0.60008	0.	8621	
Mesh Node 1598	-2.0784	0.59663	0.	7136	
Mesh Node 1599	-2.0778	-0.64734	0.	27248	
Mesh Node 1600	-2.0774	0.6459	0.	22654	
Mesh Node 1601	-2.0763	0.69517	0.	6128	
Mesh Node 1602	-2.0753	-0.6946	0.	8494	
Mesh Node 1603	-2.0739	0.74603	0.	22331	
Mesh Node 1604	-2.0731	-0.74033	0.	26944	
Mesh Node 1605	-2.0715	0.7969	0.	6005	
Mesh Node 1606	-2.0709	-0.78605	0.	8372	
Mesh Node 1607	-2.0663	-0.83078	0.	26752	
Mesh Node 1608	-2.0616	-0.87551	0.	8295	
Mesh Node 1609	-2.0526	-0.10072	0.	29008	
Mesh Node 1610	-2.052	-0.20324	0.	28904	
Mesh Node 1611	-2.0517	-0.92039	0.	26755	
Mesh Node 1612	-2.05	1.8715e-016	0.	10207	
Mesh Node 1613	-2.0498	9.9569e-002	0.	24519	
Mesh Node 1614	-2.0486	0.82965	0.	22332	
Mesh Node 1615	-2.048	0.19937	0.	24338	
Mesh Node 1616	-2.0477	-0.30537	0.	29395	
Mesh Node 1617	-2.0443	0.2995	0.	23865	
Mesh Node 1618	-2.0407	-0.40525	0.	28246	
Mesh Node 1619	-2.0379	0.40023	0.	23594	
Mesh Node 1620	-2.034	-0.50308	0.	27913	
Mesh Node 1621	-2.028	0.50062	0.	23271	
Mesh Node 1622	-2.0276	-0.59927	0.	27572	
Mesh Node 1623	-2.0258	0.86239	0.	7132	
Mesh Node 1624	-2.023	0.69222	0.	22655	
Mesh Node 1625	-2.0213	-0.69501	0.	27246	
Mesh Node 1626	-2.0213	0.59685	0.	24770	
Mesh Node 1627	-2.0203	0.79273	0.	22327	
Mesh Node 1628	-2.0189	-0.78488	0.	26942	
Mesh Node 1629	-2.017	-0.87205	0.	26753	
Mesh Node 1630	-2.0035	-0.10068	0.	9210	
Mesh Node 1631	-2.0033	-0.15202	0.	29010	
Mesh Node 1632	-2.0031	-0.20336	0.	9640	
Mesh Node 1633	-2.0017	-5.0341e-002	0.	10209	
Mesh Node 1634	-2.0001	-0.25439	0.	29495	
Mesh Node 1635	-2.	1.9032e-016	0.	113	
Mesh Node 1636	-1.9999	4.9746e-002	0.	10208	
Mesh Node 1637	-1.9998	9.9492e-002	0.	6935	
Mesh Node 1638	-1.9988	0.14928	0.	24336	
Mesh Node 1639	-1.9978	0.19907	0.	6831	
Mesh Node 1640	-1.997	-0.30542	0.	9841	
Mesh Node 1641	-1.996	0.249	0.	23866	
Mesh Node 1642	-1.9941	0.29893	0.	6632	
Mesh Node 1643	-1.9931	-0.35539	0.	29514	
Mesh Node 1644	-1.9904	0.34964	0.	23867	
Mesh Node 1645	-1.9892	-0.40537	0.	9668	
Mesh Node 1646	-1.9868	0.89445	0.	22355	
Mesh Node 1647	-1.9866	0.40034	0.	7307	
Mesh Node 1648	-1.9854	-0.45397	0.	29335	
Mesh Node 1649	-1.9817	-0.50258	0.	9483	
Mesh Node 1650	-1.9801	0.45114	0.	24948	
Mesh Node 1651	-1.9783	-0.55052	0.	29336	
Mesh Node 1652	-1.9749	-0.59847	0.	9934	
Mesh Node 1653	-1.9737	0.50194	0.	7492	
Mesh Node 1654	-1.9723	-0.86858	0.	8396	
Mesh Node 1655	-1.9711	-0.64694	0.	27250	
Mesh Node 1656	-1.9697	0.68928	0.	7156	
Mesh Node 1657	-1.9696	-0.82614	0.	26945	
Mesh Node 1658	-1.9694	0.73892	0.	22329	
Mesh Node 1659	-1.9691	0.78856	0.	6004	
Mesh Node 1660	-1.9689	0.54951	0.	25053	
Mesh Node 1661	-1.9673	-0.69542	0.	8495	
Mesh Node 1662	-1.9672	-0.73956	0.	26947	
Mesh Node 1663	-1.967	-0.7837	0.	8373	
Mesh Node 1664	-1.967	0.64318	0.	24789	
Mesh Node 1665	-1.9666	0.8564	0.	24733	
Mesh Node 1666	-1.9651	-0.91292	0.	27000	
Mesh Node 1667	-1.9642	0.59708	0.	7602	
Mesh Node 1668	-1.9554	-0.10042	0.	29009	
Mesh Node 1669	-1.9544	-0.20278	0.	28899	
Mesh Node 1670	-1.95	1.935e-016	0.	10204	
Mesh Node 1671	-1.9497	9.9367e-002	0.	24517	
Mesh Node 1672	-1.9475	0.19881	0.	24337	
Mesh Node 1673	-1.9472	-0.30499	0.	29587	
Mesh Node 1674	-1.9435	0.29774	0.	23863	
Mesh Node 1675	-1.9383	0.81948	0.	22328	
Mesh Node 1676	-1.9367	-0.4039	0.	28241	
Mesh Node 1677	-1.9365	0.3981	0.	23597	
Mesh Node 1678	-1.9363	-0.86992	0.	26999	
Mesh Node 1679	-1.9282	-0.50143	0.	27908	
Mesh Node 1680	-1.9241	0.77771	0.	22330	
Mesh Node 1681	-1.9222	-0.59646	0.	27566	
Mesh Node 1682	-1.9209	0.50027	0.	23069	
Mesh Node 1683	-1.9158	0.69539	0.	22658	
Mesh Node 1684	-1.9158	-0.69385	0.	27249	
Mesh Node 1685	-1.9088	-0.79096	0.	26946	
Mesh Node 1686	-1.9074	0.85041	0.	7104	
Mesh Node 1687	-1.9073	-0.10015	0.	9211	
Mesh Node 1688	-1.9065	-0.15117	0.	28898	
Mesh Node 1689	-1.9057	-0.20219	0.	9156	
Mesh Node 1690	-1.9036	-5.0077e-002	0.	10206	
Mesh Node 1691	-1.9015	-0.25338	0.	28900	
Mesh Node 1692	-1.9003	-0.87125	0.	8409	
Mesh Node 1693	-1.9	1.9667e-016	0.	112	
Mesh Node 1694	-1.8998	4.9622e-002	0.	10205	
Mesh Node 1695	-1.8997	9.9243e-002	0.	6934	
Mesh Node 1696	-1.8985	0.14889	0.	24518	
Mesh Node 1697	-1.8973	-0.30456	0.	9897	
Mesh Node 1698	-1.8972	0.19854	0.	7514	
Mesh Node 1699	-1.8964	0.60324	0.	22947	
Mesh Node 1700	-1.895	0.24755	0.	23864	
Mesh Node 1701	-1.8928	0.29655	0.	6631	
Mesh Node 1702	-1.8908	-0.3535	0.	28243	
Mesh Node 1703	-1.8898	0.88558	0.	22357	
Mesh Node 1704	-1.8896	0.3462	0.	23595	
Mesh Node 1705	-1.8875	-0.90508	0.	27039	
Mesh Node 1706	-1.8865	0.39585	0.	6515	
Mesh Node 1707	-1.8842	-0.40243	0.	8903	
Mesh Node 1708	-1.8795	-0.45135	0.	27907	
Mesh Node 1709	-1.8791	0.76686	0.	7469	
Mesh Node 1710	-1.8773	0.44723	0.	23068	
Mesh Node 1711	-1.8754	-0.83473	0.	27035	
Mesh Node 1712	-1.8748	-0.50027	0.	8761	
Mesh Node 1713	-1.8721	-0.54737	0.	27564	
Mesh Node 1714	-1.8705	0.73418	0.	22659	
Mesh Node 1715	-1.8694	-0.59446	0.	8619	
Mesh Node 1716	-1.8681	0.49861	0.	6296	
Mesh Node 1717	-1.8668	-0.64337	0.	27565	
Mesh Node 1718	-1.8642	-0.69229	0.	9592	
Mesh Node 1719	-1.8619	0.70149	0.	6129	
Mesh Node 1720	-1.8599	-9.8956e-002	0.	29011	
Mesh Node 1721	-1.8595	-0.20035	0.	28897	
Mesh Node 1722	-1.8584	0.83681	0.	22334	
Mesh Node 1723	-1.8574	-0.74525	0.	27037	
Mesh Node 1724	-1.854	0.88171	0.	22155	
Mesh Node 1725	-1.8506	-0.79821	0.	8408	
Mesh Node 1726	-1.8503	9.8808e-002	0.	24516	
Mesh Node 1727	-1.85	1.9984e-016	0.	10201	
Mesh Node 1728	-1.8483	-0.30228	0.	28371	
Mesh Node 1729	-1.8483	0.55401	0.	22945	
Mesh Node 1730	-1.8468	0.198	0.	24341	
Mesh Node 1731	-1.8452	0.65545	0.	22657	
Mesh Node 1732	-1.8443	0.79504	0.	22335	
Mesh Node 1733	-1.8416	0.29531	0.	23860	
Mesh Node 1734	-1.8381	-0.91671	0.	27364	
Mesh Node 1735	-1.8363	0.39122	0.	23596	
Mesh Node 1736	-1.8297	-0.40163	0.	28242	
Mesh Node 1737	-1.8285	0.6094	0.	6246	
Mesh Node 1738	-1.8261	-0.84636	0.	27036	
Mesh Node 1739	-1.8227	0.49115	0.	23067	
Mesh Node 1740	-1.8187	-0.49562	0.	27906	
Mesh Node 1741	-1.816	-0.58929	0.	27563	
Mesh Node 1742	-1.8143	-0.68617	0.	29445	
Mesh Node 1743	-1.8134	-0.1985	0.	9157	
Mesh Node 1744	-1.8129	-0.14813	0.	28901	
Mesh Node 1745	-1.8125	-9.7758e-002	0.	9212	
Mesh Node 1746	-1.8118	0.72456	0.	22660	
Mesh Node 1747	-1.8094	0.82322	0.	6006	
Mesh Node 1748	-1.8064	-0.24926	0.	28369	
Mesh Node 1749	-1.8062	-4.8879e-002	0.	10203	
Mesh Node 1750	-1.8015	-0.89451	0.	8537	
Mesh Node 1751	-1.801	-0.78214	0.	27038	
Mesh Node 1752	-1.8009	9.8374e-002	0.	6933	
Mesh Node 1753	-1.8005	4.9187e-002	0.	10202	
Mesh Node 1754	-1.8	2.0301e-016	0.	111	
Mesh Node 1755	-1.7994	-0.30001	0.	8955	
Mesh Node 1756	-1.7987	0.14792	0.	24339	
Mesh Node 1757	-1.7964	0.19746	0.	6832	
Mesh Node 1758	-1.7934	0.24576	0.	23861	
Mesh Node 1759	-1.7904	0.29406	0.	6630	
Mesh Node 1760	-1.7882	0.34032	0.	23862	
Mesh Node 1761	-1.7873	-0.35042	0.	28370	
Mesh Node 1762	-1.786	0.38658	0.	7139	
Mesh Node 1763	-1.7855	0.78542	0.	22336	
Mesh Node 1764	-1.7817	0.43514	0.	23368	
Mesh Node 1765	-1.7798	0.85052	0.	22333	
Mesh Node 1766	-1.7773	0.48369	0.	6422	
Mesh Node 1767	-1.7753	-0.40082	0.	9726	
Mesh Node 1768	-1.7734	0.58513	0.	22946	
Mesh Node 1769	-1.7705	-0.1948	0.	28893	
Mesh Node 1770	-1.7689	-0.44589	0.	27910	
Mesh Node 1771	-1.7685	0.6458	0.	22941	
Mesh Node 1772	-1.7678	-9.5118e-002	0.	29012	
Mesh Node 1773	-1.7652	-0.87269	0.	27295	
Mesh Node 1774	-1.7644	-0.68005	0.	9819	
Mesh Node 1775	-1.7635	-0.63208	0.	27569	
Mesh Node 1776	-1.7627	-0.58412	0.	8620	
Mesh Node 1777	-1.7626	-0.53754	0.	27568	
Mesh Node 1778	-1.7625	-0.49096	0.	8762	
Mesh Node 1779	-1.7616	0.74763	0.	7546	
Mesh Node 1780	-1.7578	-0.72306	0.	29575	
Mesh Node 1781	-1.7535	-0.29438	0.	28368	
Mesh Node 1782	-1.7528	9.7272e-002	0.	24514	
Mesh Node 1783	-1.7513	-0.76607	0.	9790	
Mesh Node 1784	-1.7502	0.87783	0.	6010	
Mesh Node 1785	-1.75	2.0618e-016	0.	10198	
Mesh Node 1786	-1.7479	0.19591	0.	24340	
Mesh Node 1787	-1.7478	0.52227	0.	23272	
Mesh Node 1788	-1.7401	-0.80847	0.	27297	
Mesh Node 1789	-1.7388	0.29463	0.	23858	
Mesh Node 1790	-1.7351	0.71491	0.	22943	
Mesh Node 1791	-1.7348	0.46956	0.	23369	
Mesh Node 1792	-1.733	0.38906	0.	23654	
Mesh Node 1793	-1.7289	-0.85087	0.	8514	
Mesh Node 1794	-1.7276	-0.19109	0.	9154	
Mesh Node 1795	-1.7254	-0.14179	0.	28894	
Mesh Node 1796	-1.7232	-0.39252	0.	29518	
Mesh Node 1797	-1.7232	-9.2477e-002	0.	9213	
Mesh Node 1798	-1.7199	0.78079	0.	22663	
Mesh Node 1799	-1.7184	0.56085	0.	6382	
Mesh Node 1800	-1.7176	-0.23993	0.	28566	
Mesh Node 1801	-1.7176	-0.89725	0.	27296	
Mesh Node 1802	-1.7171	-0.67238	0.	27356	
Mesh Node 1803	-1.7142	0.84589	0.	22348	
Mesh Node 1804	-1.7136	-0.58158	0.	27567	
Mesh Node 1805	-1.7116	-4.6238e-002	0.	10200	
Mesh Node 1806	-1.7085	0.6822	0.	6245	
Mesh Node 1807	-1.7076	-0.28876	0.	9030	
Mesh Node 1808	-1.7047	9.6169e-002	0.	6932	
Mesh Node 1809	-1.7023	4.8085e-002	0.	10199	
Mesh Node 1810	-1.7021	0.14526	0.	24515	
Mesh Node 1811	-1.7	2.0936e-016	0.	110	
Mesh Node 1812	-1.6995	0.19436	0.	7134	
Mesh Node 1813	-1.6988	-0.74951	0.	27124	
Mesh Node 1814	-1.6962	-0.4889	0.	27909	
Mesh Node 1815	-1.6933	0.24478	0.	23859	
Mesh Node 1816	-1.6923	0.45543	0.	7346	
Mesh Node 1817	-1.6922	-0.18443	0.	28892	
Mesh Node 1818	-1.6894	-0.33649	0.	28568	
Mesh Node 1819	-1.6873	-0.83129	0.	27125	
Mesh Node 1820	-1.6871	0.2952	0.	6629	
Mesh Node 1821	-1.6861	0.42349	0.	23655	
Mesh Node 1822	-1.6835	0.34337	0.	23653	
Mesh Node 1823	-1.6799	0.39154	0.	6539	
Mesh Node 1824	-1.6795	-8.8549e-002	0.	29013	
Mesh Node 1825	-1.6782	0.81394	0.	6130	
Mesh Node 1826	-1.6773	0.53304	0.	23273	
Mesh Node 1827	-1.6767	0.59268	0.	23274	
Mesh Node 1828	-1.6755	-0.91718	0.	27334	
Mesh Node 1829	-1.6718	0.65335	0.	22944	
Mesh Node 1830	-1.6711	-0.38422	0.	9681	
Mesh Node 1831	-1.6698	-0.66471	0.	8534	
Mesh Node 1832	-1.6672	-0.62188	0.	27354	
Mesh Node 1833	-1.6649	-0.27625	0.	28567	
Mesh Node 1834	-1.6646	-0.57904	0.	8758	
Mesh Node 1835	-1.6643	0.48034	0.	23603	
Mesh Node 1836	-1.6615	0.71506	0.	22942	
Mesh Node 1837	-1.6584	9.4252e-002	0.	24513	
Mesh Node 1838	-1.658	-0.69883	0.	27122	
Mesh Node 1839	-1.6572	0.19328	0.	24343	
Mesh Node 1840	-1.6569	-0.17776	0.	9155	
Mesh Node 1841	-1.6505	-0.43553	0.	28239	
Mesh Node 1842	-1.65	2.1253e-016	0.	10195	
Mesh Node 1843	-1.6472	-0.53294	0.	27902	
Mesh Node 1844	-1.6464	0.78093	0.	22661	
Mesh Node 1845	-1.6463	-0.13119	0.	28895	
Mesh Node 1846	-1.6463	-0.73295	0.	8443	
Mesh Node 1847	-1.646	-0.77233	0.	27121	
Mesh Node 1848	-1.6457	-0.8117	0.	8444	
Mesh Node 1849	-1.6453	-0.85122	0.	27126	
Mesh Node 1850	-1.6449	-0.89073	0.	8527	
Mesh Node 1851	-1.6414	0.29222	0.	23856	
Mesh Node 1852	-1.6395	-0.22076	0.	28896	
Mesh Node 1853	-1.6384	0.84607	0.	22662	
Mesh Node 1854	-1.6363	0.50524	0.	6517	
Mesh Node 1855	-1.6358	-8.4621e-002	0.	9214	
Mesh Node 1856	-1.6351	0.62451	0.	7614	
Mesh Node 1857	-1.6299	-0.48683	0.	8901	
Mesh Node 1858	-1.624	-0.36434	0.	28375	
Mesh Node 1859	-1.6232	-0.64279	0.	27355	
Mesh Node 1860	-1.6225	-0.16974	0.	28889	
Mesh Node 1861	-1.6221	-0.26375	0.	9440	
Mesh Node 1862	-1.6219	0.39392	0.	23652	
Mesh Node 1863	-1.6206	-0.59996	0.	27901	
Mesh Node 1864	-1.6179	-4.231e-002	0.	10197	
Mesh Node 1865	-1.6149	0.1922	0.	6833	
Mesh Node 1866	-1.6147	-0.88056	0.	27243	
Mesh Node 1867	-1.6145	0.74792	0.	6248	
Mesh Node 1868	-1.6136	0.14227	0.	24342	
Mesh Node 1869	-1.6122	9.2336e-002	0.	6931	
Mesh Node 1870	-1.6061	4.6168e-002	0.	10196	
Mesh Node 1871	-1.6053	0.24072	0.	23857	
Mesh Node 1872	-1.6034	-0.80341	0.	27127	
Mesh Node 1873	-1.6001	0.45077	0.	23602	
Mesh Node 1874	-1.6	2.157e-016	0.	109	
Mesh Node 1875	-1.5994	-0.3041	0.	28373	
Mesh Node 1876	-1.5987	0.8782	0.	7337	
Mesh Node 1877	-1.5982	-8.5872e-002	0.	29014	
Mesh Node 1878	-1.5958	0.28924	0.	6628	
Mesh Node 1879	-1.5929	0.52936	0.	23598	
Mesh Node 1880	-1.5923	0.58899	0.	23601	
Mesh Node 1881	-1.5914	0.65244	0.	23279	
Mesh Node 1882	-1.5881	-0.16172	0.	9153	
Mesh Node 1883	-1.5847	-0.72018	0.	27123	
Mesh Node 1884	-1.5845	-0.8704	0.	8493	
Mesh Node 1885	-1.5844	-0.23841	0.	29288	
Mesh Node 1886	-1.5836	0.18739	0.	20486	
Mesh Node 1887	-1.5811	0.71415	0.	22952	
Mesh Node 1888	-1.5798	0.34277	0.	23854	
Mesh Node 1889	-1.5768	-0.34446	0.	8956	
Mesh Node 1890	-1.5766	-0.62088	0.	8759	
Mesh Node 1891	-1.5744	-0.12442	0.	28890	
Mesh Node 1892	-1.5743	-0.45412	0.	28238	
Mesh Node 1893	-1.5733	0.77966	0.	22948	
Mesh Node 1894	-1.5732	-0.52233	0.	28237	
Mesh Node 1895	-1.5728	-0.83276	0.	27245	
Mesh Node 1896	-1.5694	9.9161e-002	0.	24512	
Mesh Node 1897	-1.5674	-0.1874	0.	28891	
Mesh Node 1898	-1.5654	0.8448	0.	22951	
Mesh Node 1899	-1.5639	0.3963	0.	6627	
Mesh Node 1900	-1.5613	-0.89791	0.	27244	
Mesh Node 1901	-1.561	-0.79512	0.	8617	
Mesh Node 1902	-1.5607	-8.7124e-002	0.	9215	
Mesh Node 1903	-1.5522	0.18259	0.	5295	
Mesh Node 1904	-1.5514	0.26763	0.	20483	
Mesh Node 1905	-1.55	1.0785e-016	0.	10149	
Mesh Node 1906	-1.5498	-0.66415	0.	27898	
Mesh Node 1907	-1.5495	0.55347	0.	6516	
Mesh Node 1908	-1.5478	-0.38294	0.	28374	
Mesh Node 1909	-1.5476	0.68038	0.	6384	
Mesh Node 1910	-1.5468	-0.21308	0.	9861	
Mesh Node 1911	-1.5466	-0.58936	0.	27903	
Mesh Node 1912	-1.542	-0.75127	0.	27561	
Mesh Node 1913	-1.5394	0.14429	0.	20487	
Mesh Node 1914	-1.536	-0.31103	0.	28372	
Mesh Node 1915	-1.5321	0.8114	0.	6247	
Mesh Node 1916	-1.5303	-4.3562e-002	0.	10152	
Mesh Node 1917	-1.5296	0.21431	0.	20482	
Mesh Node 1918	-1.5266	0.10599	0.	6930	
Mesh Node 1919	-1.5232	0.43324	0.	23852	
Mesh Node 1920	-1.523	-0.70742	0.	8756	
Mesh Node 1921	-1.5223	-0.82353	0.	27560	
Mesh Node 1922	-1.522	-0.11469	0.	29015	
Mesh Node 1923	-1.521	-0.24534	0.	28888	
Mesh Node 1924	-1.5187	-0.42142	0.	9444	
Mesh Node 1925	-1.5166	-0.55783	0.	8902	
Mesh Node 1926	-1.5161	0.36028	0.	23855	
Mesh Node 1927	-1.516	0.51183	0.	23600	
Mesh Node 1928	-1.5151	-0.17767	0.	29017	
Mesh Node 1929	-1.5133	5.2994e-002	0.	10151	
Mesh Node 1930	-1.5129	0.58161	0.	23599	
Mesh Node 1931	-1.512	0.64507	0.	23278	
Mesh Node 1932	-1.5108	-0.88867	0.	27340	
Mesh Node 1933	-1.5075	0.71112	0.	23275	
Mesh Node 1934	-1.507	0.24603	0.	5294	
Mesh Node 1935	-1.5	0.	0.	87	
Mesh Node 1936	-1.4998	0.77663	0.	22950	
Mesh Node 1937	-1.4952	-0.2776	0.	9152	
Mesh Node 1938	-1.4943	0.13399	0.	24511	
Mesh Node 1939	-1.4934	0.84221	0.	22949	
Mesh Node 1940	-1.4877	0.28515	0.	20484	
Mesh Node 1941	-1.4845	0.20401	0.	20485	
Mesh Node 1942	-1.4835	-0.85193	0.	8618	
Mesh Node 1943	-1.4834	-0.14226	0.	9216	
Mesh Node 1944	-1.4826	0.47019	0.	6626	
Mesh Node 1945	-1.4803	-0.45693	0.	29225	
Mesh Node 1946	-1.4796	-0.67126	0.	27899	
Mesh Node 1947	-1.4792	-0.52514	0.	28240	
Mesh Node 1948	-1.4764	-0.59647	0.	28234	
Mesh Node 1949	-1.4764	0.60976	0.	6518	
Mesh Node 1950	-1.4763	-0.74295	0.	27897	
Mesh Node 1951	-1.4755	-0.38798	0.	29292	
Mesh Node 1952	-1.4683	0.32426	0.	6834	
Mesh Node 1953	-1.4674	0.74185	0.	6383	
Mesh Node 1954	-1.4644	3.563e-002	0.	10150	
Mesh Node 1955	-1.4644	-3.5631e-002	0.	10148	
Mesh Node 1956	-1.4637	-0.31608	0.	28887	
Mesh Node 1957	-1.462	0.16199	0.	6929	
Mesh Node 1958	-1.4578	-0.24581	0.	28886	
Mesh Node 1959	-1.4565	-0.81521	0.	27562	
Mesh Node 1960	-1.4561	-0.10676	0.	10154	
Mesh Node 1961	-1.4548	0.87302	0.	6249	
Mesh Node 1962	-1.4519	-0.17814	0.	29016	
Mesh Node 1963	-1.4509	-0.88803	0.	27557	
Mesh Node 1964	-1.4454	0.11663	0.	10436	
Mesh Node 1965	-1.4437	0.42977	0.	23853	
Mesh Node 1966	-1.4418	0.50413	0.	23850	
Mesh Node 1967	-1.4418	-0.49245	0.	9385	
Mesh Node 1968	-1.4387	0.57391	0.	23604	
Mesh Node 1969	-1.4376	0.64161	0.	23605	
Mesh Node 1970	-1.4365	0.35681	0.	24344	
Mesh Node 1971	-1.4362	-0.63511	0.	8899	
Mesh Node 1972	-1.4361	0.27978	0.	24345	
Mesh Node 1973	-1.4331	0.70766	0.	23277	
Mesh Node 1974	-1.433	0.19864	0.	24510	
Mesh Node 1975	-1.4323	-0.35455	0.	9829	
Mesh Node 1976	-1.4296	-0.77848	0.	8757	
Mesh Node 1977	-1.4287	7.126e-002	0.	212	
Mesh Node 1978	-1.4287	-7.1262e-002	0.	88	
Mesh Node 1979	-1.4285	0.77415	0.	23276	
Mesh Node 1980	-1.4222	0.83973	0.	22953	
Mesh Node 1981	-1.4204	-0.21401	0.	9217	
Mesh Node 1982	-1.4048	0.38935	0.	6836	
Mesh Node 1983	-1.4039	0.2353	0.	6928	
Mesh Node 1984	-1.4026	-0.45932	0.	28883	
Mesh Node 1985	-1.4024	-0.52931	0.	29226	
Mesh Node 1986	-1.4011	0.53807	0.	6625	
Mesh Node 1987	-1.3996	-0.60064	0.	28235	
Mesh Node 1988	-1.3994	-0.67195	0.	28233	
Mesh Node 1989	-1.3988	0.67347	0.	7108	
Mesh Node 1990	-1.3978	-0.39038	0.	28884	
Mesh Node 1991	-1.3961	-0.74364	0.	27900	
Mesh Node 1992	-1.3941	-0.32021	0.	29020	
Mesh Node 1993	-1.3929	0.10711	0.	10434	
Mesh Node 1994	-1.3929	-0.10711	0.	10153	
Mesh Node 1995	-1.3915	-0.81538	0.	27894	
Mesh Node 1996	-1.3896	0.80644	0.	6385	
Mesh Node 1997	-1.3887	-0.17849	0.	10156	
Mesh Node 1998	-1.3882	-0.24994	0.	29018	
Mesh Node 1999	-1.3859	-0.8882	0.	27559	
Mesh Node 2000	-1.3805	0.18913	0.	10435	
